series_id,period_end,fiscal_year,fiscal_quarter,entity,metric,value,units,source_type,source,notes
cerv_gross_margin_total_pct,2018-12-31,2018,FY,Cervus Equipment (TSX:CERV),gross_margin_total_pct,15.5,percent,press_release,https://www.newswire.ca/news-releases/cervus-announces-2019-results-and-quarterly-dividend-845807347.html (published 2020-03-11),"Cervus Equipment: genuine John Deere dealer (largest Deere dealer group in Canada, plus AU/NZ Deere branches); TSX-listed until the Brandt acquisition closed in 2021. HISTORICAL CALIBRATION ONLY - not a current signal. Reported in CAD, calendar fiscal year. Group also carried Peterbilt (Transportation) and Bobcat/JCB (Industrial), so consolidated figures are not pure Deere-ag."
cerv_gross_margin_total_pct,2019-12-31,2019,FY,Cervus Equipment (TSX:CERV),gross_margin_total_pct,14.9,percent,press_release,https://www.newswire.ca/news-releases/cervus-announces-2019-results-and-quarterly-dividend-845807347.html (published 2020-03-11),"Cervus Equipment: genuine John Deere dealer (largest Deere dealer group in Canada, plus AU/NZ Deere branches); TSX-listed until the Brandt acquisition closed in 2021. HISTORICAL CALIBRATION ONLY - not a current signal. Reported in CAD, calendar fiscal year. Group also carried Peterbilt (Transportation) and Bobcat/JCB (Industrial), so consolidated figures are not pure Deere-ag."
cerv_gross_margin_total_pct,2020-12-31,2020,FY,Cervus Equipment (TSX:CERV),gross_margin_total_pct,16.5,percent,press_release,https://www.newswire.ca/news-releases/cervus-announces-40-million-increase-in-2020-adjusted-income-before-tax-and-increase-to-quarterly-dividend-801578751.html (published 2021-03-10),"Cervus Equipment: genuine John Deere dealer (largest Deere dealer group in Canada, plus AU/NZ Deere branches); TSX-listed until the Brandt acquisition closed in 2021. HISTORICAL CALIBRATION ONLY - not a current signal. Reported in CAD, calendar fiscal year. Group also carried Peterbilt (Transportation) and Bobcat/JCB (Industrial), so consolidated figures are not pure Deere-ag."
cerv_gross_profit,2018-12-31,2018,FY,Cervus Equipment (TSX:CERV),gross_profit,209.078,CAD_millions,press_release,https://www.newswire.ca/news-releases/cervus-announces-2019-results-and-quarterly-dividend-845807347.html (published 2020-03-11),"Cervus Equipment: genuine John Deere dealer (largest Deere dealer group in Canada, plus AU/NZ Deere branches); TSX-listed until the Brandt acquisition closed in 2021. HISTORICAL CALIBRATION ONLY - not a current signal. Reported in CAD, calendar fiscal year. Group also carried Peterbilt (Transportation) and Bobcat/JCB (Industrial), so consolidated figures are not pure Deere-ag."
cerv_gross_profit,2019-12-31,2019,FY,Cervus Equipment (TSX:CERV),gross_profit,169.351,CAD_millions,press_release,https://www.newswire.ca/news-releases/cervus-announces-2019-results-and-quarterly-dividend-845807347.html (published 2020-03-11),"Cervus Equipment: genuine John Deere dealer (largest Deere dealer group in Canada, plus AU/NZ Deere branches); TSX-listed until the Brandt acquisition closed in 2021. HISTORICAL CALIBRATION ONLY - not a current signal. Reported in CAD, calendar fiscal year. Group also carried Peterbilt (Transportation) and Bobcat/JCB (Industrial), so consolidated figures are not pure Deere-ag."
cerv_gross_profit,2020-12-31,2020,FY,Cervus Equipment (TSX:CERV),gross_profit,202.3,CAD_millions,press_release,https://www.newswire.ca/news-releases/cervus-announces-40-million-increase-in-2020-adjusted-income-before-tax-and-increase-to-quarterly-dividend-801578751.html (published 2021-03-10),"Cervus Equipment: genuine John Deere dealer (largest Deere dealer group in Canada, plus AU/NZ Deere branches); TSX-listed until the Brandt acquisition closed in 2021. HISTORICAL CALIBRATION ONLY - not a current signal. Reported in CAD, calendar fiscal year. Group also carried Peterbilt (Transportation) and Bobcat/JCB (Industrial), so consolidated figures are not pure Deere-ag."
cerv_income_before_tax,2018-12-31,2018,FY,Cervus Equipment (TSX:CERV),income_before_tax,34.102,CAD_millions,press_release,https://www.newswire.ca/news-releases/cervus-announces-2019-results-and-quarterly-dividend-845807347.html (published 2020-03-11),"Cervus Equipment: genuine John Deere dealer (largest Deere dealer group in Canada, plus AU/NZ Deere branches); TSX-listed until the Brandt acquisition closed in 2021. HISTORICAL CALIBRATION ONLY - not a current signal. Reported in CAD, calendar fiscal year. Group also carried Peterbilt (Transportation) and Bobcat/JCB (Industrial), so consolidated figures are not pure Deere-ag."
cerv_income_before_tax,2019-12-31,2019,FY,Cervus Equipment (TSX:CERV),income_before_tax,-10.446,CAD_millions,press_release,https://www.newswire.ca/news-releases/cervus-announces-2019-results-and-quarterly-dividend-845807347.html (published 2020-03-11),"Cervus Equipment: genuine John Deere dealer (largest Deere dealer group in Canada, plus AU/NZ Deere branches); TSX-listed until the Brandt acquisition closed in 2021. HISTORICAL CALIBRATION ONLY - not a current signal. Reported in CAD, calendar fiscal year. Group also carried Peterbilt (Transportation) and Bobcat/JCB (Industrial), so consolidated figures are not pure Deere-ag."
cerv_inventory_impairment,2018-12-31,2018,FY,Cervus Equipment (TSX:CERV),inventory_impairment,11.513,CAD_millions,press_release,https://www.newswire.ca/news-releases/cervus-announces-2019-results-and-quarterly-dividend-845807347.html (published 2020-03-11),"Cervus Equipment: genuine John Deere dealer (largest Deere dealer group in Canada, plus AU/NZ Deere branches); TSX-listed until the Brandt acquisition closed in 2021. HISTORICAL CALIBRATION ONLY - not a current signal. Reported in CAD, calendar fiscal year. Group also carried Peterbilt (Transportation) and Bobcat/JCB (Industrial), so consolidated figures are not pure Deere-ag."
cerv_inventory_impairment,2019-12-31,2019,FY,Cervus Equipment (TSX:CERV),inventory_impairment,24.006,CAD_millions,press_release,https://www.newswire.ca/news-releases/cervus-announces-2019-results-and-quarterly-dividend-845807347.html (published 2020-03-11),"Cervus Equipment: genuine John Deere dealer (largest Deere dealer group in Canada, plus AU/NZ Deere branches); TSX-listed until the Brandt acquisition closed in 2021. HISTORICAL CALIBRATION ONLY - not a current signal. Reported in CAD, calendar fiscal year. Group also carried Peterbilt (Transportation) and Bobcat/JCB (Industrial), so consolidated figures are not pure Deere-ag."
cerv_net_finance_costs,2018-12-31,2018,FY,Cervus Equipment (TSX:CERV),net_finance_costs,5.498,CAD_millions,press_release,https://www.newswire.ca/news-releases/cervus-announces-2019-results-and-quarterly-dividend-845807347.html (published 2020-03-11),"Cervus Equipment: genuine John Deere dealer (largest Deere dealer group in Canada, plus AU/NZ Deere branches); TSX-listed until the Brandt acquisition closed in 2021. HISTORICAL CALIBRATION ONLY - not a current signal. Reported in CAD, calendar fiscal year. Group also carried Peterbilt (Transportation) and Bobcat/JCB (Industrial), so consolidated figures are not pure Deere-ag."
cerv_net_finance_costs,2019-12-31,2019,FY,Cervus Equipment (TSX:CERV),net_finance_costs,12.369,CAD_millions,press_release,https://www.newswire.ca/news-releases/cervus-announces-2019-results-and-quarterly-dividend-845807347.html (published 2020-03-11),"Cervus Equipment: genuine John Deere dealer (largest Deere dealer group in Canada, plus AU/NZ Deere branches); TSX-listed until the Brandt acquisition closed in 2021. HISTORICAL CALIBRATION ONLY - not a current signal. Reported in CAD, calendar fiscal year. Group also carried Peterbilt (Transportation) and Bobcat/JCB (Industrial), so consolidated figures are not pure Deere-ag."
cerv_net_income,2018-12-31,2018,FY,Cervus Equipment (TSX:CERV),net_income,24.777,CAD_millions,press_release,https://www.newswire.ca/news-releases/cervus-announces-2019-results-and-quarterly-dividend-845807347.html (published 2020-03-11),"Cervus Equipment: genuine John Deere dealer (largest Deere dealer group in Canada, plus AU/NZ Deere branches); TSX-listed until the Brandt acquisition closed in 2021. HISTORICAL CALIBRATION ONLY - not a current signal. Reported in CAD, calendar fiscal year. Group also carried Peterbilt (Transportation) and Bobcat/JCB (Industrial), so consolidated figures are not pure Deere-ag."
cerv_net_income,2019-12-31,2019,FY,Cervus Equipment (TSX:CERV),net_income,-8.618,CAD_millions,press_release,https://www.newswire.ca/news-releases/cervus-announces-2019-results-and-quarterly-dividend-845807347.html (published 2020-03-11),"Cervus Equipment: genuine John Deere dealer (largest Deere dealer group in Canada, plus AU/NZ Deere branches); TSX-listed until the Brandt acquisition closed in 2021. HISTORICAL CALIBRATION ONLY - not a current signal. Reported in CAD, calendar fiscal year. Group also carried Peterbilt (Transportation) and Bobcat/JCB (Industrial), so consolidated figures are not pure Deere-ag."
cerv_net_income,2020-12-31,2020,FY,Cervus Equipment (TSX:CERV),net_income,25.1,CAD_millions,press_release,https://www.newswire.ca/news-releases/cervus-announces-40-million-increase-in-2020-adjusted-income-before-tax-and-increase-to-quarterly-dividend-801578751.html (published 2021-03-10),"Cervus Equipment: genuine John Deere dealer (largest Deere dealer group in Canada, plus AU/NZ Deere branches); TSX-listed until the Brandt acquisition closed in 2021. HISTORICAL CALIBRATION ONLY - not a current signal. Reported in CAD, calendar fiscal year. Group also carried Peterbilt (Transportation) and Bobcat/JCB (Industrial), so consolidated figures are not pure Deere-ag."
cerv_revenue,2018-12-31,2018,FY,Cervus Equipment (TSX:CERV),revenue,1350.036,CAD_millions,press_release,https://www.newswire.ca/news-releases/cervus-announces-2019-results-and-quarterly-dividend-845807347.html (published 2020-03-11),"Cervus Equipment: genuine John Deere dealer (largest Deere dealer group in Canada, plus AU/NZ Deere branches); TSX-listed until the Brandt acquisition closed in 2021. HISTORICAL CALIBRATION ONLY - not a current signal. Reported in CAD, calendar fiscal year. Group also carried Peterbilt (Transportation) and Bobcat/JCB (Industrial), so consolidated figures are not pure Deere-ag."
cerv_revenue,2019-12-31,2019,FY,Cervus Equipment (TSX:CERV),revenue,1139.034,CAD_millions,press_release,https://www.newswire.ca/news-releases/cervus-announces-2019-results-and-quarterly-dividend-845807347.html (published 2020-03-11),"Cervus Equipment: genuine John Deere dealer (largest Deere dealer group in Canada, plus AU/NZ Deere branches); TSX-listed until the Brandt acquisition closed in 2021. HISTORICAL CALIBRATION ONLY - not a current signal. Reported in CAD, calendar fiscal year. Group also carried Peterbilt (Transportation) and Bobcat/JCB (Industrial), so consolidated figures are not pure Deere-ag."
cerv_revenue,2020-12-31,2020,FY,Cervus Equipment (TSX:CERV),revenue,1227.9,CAD_millions,press_release,https://www.newswire.ca/news-releases/cervus-announces-40-million-increase-in-2020-adjusted-income-before-tax-and-increase-to-quarterly-dividend-801578751.html (published 2021-03-10),"Cervus Equipment: genuine John Deere dealer (largest Deere dealer group in Canada, plus AU/NZ Deere branches); TSX-listed until the Brandt acquisition closed in 2021. HISTORICAL CALIBRATION ONLY - not a current signal. Reported in CAD, calendar fiscal year. Group also carried Peterbilt (Transportation) and Bobcat/JCB (Industrial), so consolidated figures are not pure Deere-ag."
cerv_revenue_equipment,2018-12-31,2018,FY,Cervus Equipment (TSX:CERV),revenue_equipment,1041.835,CAD_millions,press_release,https://www.newswire.ca/news-releases/cervus-announces-2019-results-and-quarterly-dividend-845807347.html (published 2020-03-11),"Cervus Equipment: genuine John Deere dealer (largest Deere dealer group in Canada, plus AU/NZ Deere branches); TSX-listed until the Brandt acquisition closed in 2021. HISTORICAL CALIBRATION ONLY - not a current signal. Reported in CAD, calendar fiscal year. Group also carried Peterbilt (Transportation) and Bobcat/JCB (Industrial), so consolidated figures are not pure Deere-ag."
cerv_revenue_equipment,2019-12-31,2019,FY,Cervus Equipment (TSX:CERV),revenue_equipment,813.393,CAD_millions,press_release,https://www.newswire.ca/news-releases/cervus-announces-2019-results-and-quarterly-dividend-845807347.html (published 2020-03-11),"Cervus Equipment: genuine John Deere dealer (largest Deere dealer group in Canada, plus AU/NZ Deere branches); TSX-listed until the Brandt acquisition closed in 2021. HISTORICAL CALIBRATION ONLY - not a current signal. Reported in CAD, calendar fiscal year. Group also carried Peterbilt (Transportation) and Bobcat/JCB (Industrial), so consolidated figures are not pure Deere-ag."
cerv_revenue_equipment,2020-12-31,2020,FY,Cervus Equipment (TSX:CERV),revenue_equipment,891.9,CAD_millions,press_release,https://www.newswire.ca/news-releases/cervus-announces-40-million-increase-in-2020-adjusted-income-before-tax-and-increase-to-quarterly-dividend-801578751.html (published 2021-03-10),"Cervus Equipment: genuine John Deere dealer (largest Deere dealer group in Canada, plus AU/NZ Deere branches); TSX-listed until the Brandt acquisition closed in 2021. HISTORICAL CALIBRATION ONLY - not a current signal. Reported in CAD, calendar fiscal year. Group also carried Peterbilt (Transportation) and Bobcat/JCB (Industrial), so consolidated figures are not pure Deere-ag."
cerv_revenue_product_support,2018-12-31,2018,FY,Cervus Equipment (TSX:CERV),revenue_product_support,308.201,CAD_millions,press_release,https://www.newswire.ca/news-releases/cervus-announces-2019-results-and-quarterly-dividend-845807347.html (published 2020-03-11),"Cervus Equipment: genuine John Deere dealer (largest Deere dealer group in Canada, plus AU/NZ Deere branches); TSX-listed until the Brandt acquisition closed in 2021. HISTORICAL CALIBRATION ONLY - not a current signal. Reported in CAD, calendar fiscal year. Group also carried Peterbilt (Transportation) and Bobcat/JCB (Industrial), so consolidated figures are not pure Deere-ag."
cerv_revenue_product_support,2019-12-31,2019,FY,Cervus Equipment (TSX:CERV),revenue_product_support,325.641,CAD_millions,press_release,https://www.newswire.ca/news-releases/cervus-announces-2019-results-and-quarterly-dividend-845807347.html (published 2020-03-11),"Cervus Equipment: genuine John Deere dealer (largest Deere dealer group in Canada, plus AU/NZ Deere branches); TSX-listed until the Brandt acquisition closed in 2021. HISTORICAL CALIBRATION ONLY - not a current signal. Reported in CAD, calendar fiscal year. Group also carried Peterbilt (Transportation) and Bobcat/JCB (Industrial), so consolidated figures are not pure Deere-ag."
cerv_revenue_product_support,2020-12-31,2020,FY,Cervus Equipment (TSX:CERV),revenue_product_support,336.0,CAD_millions,press_release,https://www.newswire.ca/news-releases/cervus-announces-40-million-increase-in-2020-adjusted-income-before-tax-and-increase-to-quarterly-dividend-801578751.html (published 2021-03-10),"Cervus Equipment: genuine John Deere dealer (largest Deere dealer group in Canada, plus AU/NZ Deere branches); TSX-listed until the Brandt acquisition closed in 2021. HISTORICAL CALIBRATION ONLY - not a current signal. Reported in CAD, calendar fiscal year. Group also carried Peterbilt (Transportation) and Bobcat/JCB (Industrial), so consolidated figures are not pure Deere-ag."
de_jdf_trade_wholesale_used_portfolio_yoy_pct,2026-05-03,2026,Q2,Deere & Company (DE),jdf_trade_wholesale_used_portfolio_yoy_pct,-15.0,percent_yoy,corpus,challenge/offline-data/deere/call-transcripts/2026-05-21__de-us-20260521-call-qna__1042775.md line 137,"Deere management, Q2 FY2026 call: John Deere Financial trade-wholesale portfolio (used equipment financed on DEERE dealer lots) ""down over 15%"" y/y. Directional floor, not an exact figure. This is the only quantitative Deere-dealer used-inventory datapoint located; it corroborates the TITN/channel destock read but is Deere-specific."
titn_equipment_inventory_turns_ttm,2021-01-31,2021,Q4,Titan Machinery (TITN),equipment_inventory_turns_ttm,2.6954,turns_per_year,derived,SEC 8-K EX-99.1 equipment COGS (TTM) over derived period-end equipment inventory (SEC XBRL CIK0001409171),"TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; TTM equipment cost of revenue divided by period-end equipment inventory"
titn_equipment_inventory_turns_ttm,2021-07-31,2022,Q2,Titan Machinery (TITN),equipment_inventory_turns_ttm,3.0339,turns_per_year,derived,SEC 8-K EX-99.1 equipment COGS (TTM) over derived period-end equipment inventory (SEC XBRL CIK0001409171),"TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; TTM equipment cost of revenue divided by period-end equipment inventory"
titn_equipment_inventory_turns_ttm,2021-10-31,2022,Q3,Titan Machinery (TITN),equipment_inventory_turns_ttm,3.3734,turns_per_year,derived,SEC 8-K EX-99.1 equipment COGS (TTM) over derived period-end equipment inventory (SEC XBRL CIK0001409171),"TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; TTM equipment cost of revenue divided by period-end equipment inventory"
titn_equipment_inventory_turns_ttm,2022-01-31,2022,Q4,Titan Machinery (TITN),equipment_inventory_turns_ttm,3.4902,turns_per_year,derived,SEC 8-K EX-99.1 equipment COGS (TTM) over derived period-end equipment inventory (SEC XBRL CIK0001409171),"TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; TTM equipment cost of revenue divided by period-end equipment inventory"
titn_equipment_inventory_turns_ttm,2022-04-30,2023,Q1,Titan Machinery (TITN),equipment_inventory_turns_ttm,3.0897,turns_per_year,derived,SEC 8-K EX-99.1 equipment COGS (TTM) over derived period-end equipment inventory (SEC XBRL CIK0001409171),"TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; TTM equipment cost of revenue divided by period-end equipment inventory"
titn_equipment_inventory_turns_ttm,2022-07-31,2023,Q2,Titan Machinery (TITN),equipment_inventory_turns_ttm,2.8812,turns_per_year,derived,SEC 8-K EX-99.1 equipment COGS (TTM) over derived period-end equipment inventory (SEC XBRL CIK0001409171),"TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; TTM equipment cost of revenue divided by period-end equipment inventory"
titn_equipment_inventory_turns_ttm,2022-10-31,2023,Q3,Titan Machinery (TITN),equipment_inventory_turns_ttm,3.0113,turns_per_year,derived,SEC 8-K EX-99.1 equipment COGS (TTM) over derived period-end equipment inventory (SEC XBRL CIK0001409171),"TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; TTM equipment cost of revenue divided by period-end equipment inventory"
titn_equipment_inventory_turns_ttm,2023-01-31,2023,Q4,Titan Machinery (TITN),equipment_inventory_turns_ttm,2.7639,turns_per_year,derived,SEC 8-K EX-99.1 equipment COGS (TTM) over derived period-end equipment inventory (SEC XBRL CIK0001409171),"TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; TTM equipment cost of revenue divided by period-end equipment inventory"
titn_equipment_inventory_turns_ttm,2023-04-30,2024,Q1,Titan Machinery (TITN),equipment_inventory_turns_ttm,2.2608,turns_per_year,derived,SEC 8-K EX-99.1 equipment COGS (TTM) over derived period-end equipment inventory (SEC XBRL CIK0001409171),"TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; TTM equipment cost of revenue divided by period-end equipment inventory"
titn_equipment_inventory_turns_ttm,2023-07-31,2024,Q2,Titan Machinery (TITN),equipment_inventory_turns_ttm,2.0492,turns_per_year,derived,SEC 8-K EX-99.1 equipment COGS (TTM) over derived period-end equipment inventory (SEC XBRL CIK0001409171),"TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; TTM equipment cost of revenue divided by period-end equipment inventory"
titn_equipment_inventory_turns_ttm,2023-10-31,2024,Q3,Titan Machinery (TITN),equipment_inventory_turns_ttm,1.8429,turns_per_year,derived,SEC 8-K EX-99.1 equipment COGS (TTM) over derived period-end equipment inventory (SEC XBRL CIK0001409171),"TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; TTM equipment cost of revenue divided by period-end equipment inventory"
titn_equipment_inventory_turns_ttm,2024-01-31,2024,Q4,Titan Machinery (TITN),equipment_inventory_turns_ttm,1.7067,turns_per_year,derived,SEC 8-K EX-99.1 equipment COGS (TTM) over derived period-end equipment inventory (SEC XBRL CIK0001409171),"TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; TTM equipment cost of revenue divided by period-end equipment inventory"
titn_equipment_inventory_turns_ttm,2024-04-30,2025,Q1,Titan Machinery (TITN),equipment_inventory_turns_ttm,1.558,turns_per_year,derived,SEC 8-K EX-99.1 equipment COGS (TTM) over derived period-end equipment inventory (SEC XBRL CIK0001409171),"TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; TTM equipment cost of revenue divided by period-end equipment inventory"
titn_equipment_inventory_turns_ttm,2024-07-31,2025,Q2,Titan Machinery (TITN),equipment_inventory_turns_ttm,1.4528,turns_per_year,derived,SEC 8-K EX-99.1 equipment COGS (TTM) over derived period-end equipment inventory (SEC XBRL CIK0001409171),"TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; TTM equipment cost of revenue divided by period-end equipment inventory"
titn_equipment_inventory_turns_ttm,2024-10-31,2025,Q3,Titan Machinery (TITN),equipment_inventory_turns_ttm,1.5767,turns_per_year,derived,SEC 8-K EX-99.1 equipment COGS (TTM) over derived period-end equipment inventory (SEC XBRL CIK0001409171),"TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; TTM equipment cost of revenue divided by period-end equipment inventory"
titn_equipment_inventory_turns_ttm,2025-01-31,2025,Q4,Titan Machinery (TITN),equipment_inventory_turns_ttm,2.0661,turns_per_year,derived,SEC 8-K EX-99.1 equipment COGS (TTM) over derived period-end equipment inventory (SEC XBRL CIK0001409171),"TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; TTM equipment cost of revenue divided by period-end equipment inventory"
titn_equipment_inventory_turns_ttm,2025-04-30,2026,Q1,Titan Machinery (TITN),equipment_inventory_turns_ttm,2.0891,turns_per_year,derived,SEC 8-K EX-99.1 equipment COGS (TTM) over derived period-end equipment inventory (SEC XBRL CIK0001409171),"TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; TTM equipment cost of revenue divided by period-end equipment inventory"
