series_id,date,plant,city,state_or_region,country,segment,metric,value,units,source_type,source,notes
de_factory_count_us_canada,2016-11-23,,,,United States and Canada,,owned_factory_locations,21,count,filing,filings/2016-11-23__de-us-20161123-q4-10k__469184.md,10-K Item 2 Properties; owned only (2 additional leased)
de_factory_count_us_canada,2017-11-22,,,,United States and Canada,,owned_factory_locations,21,count,filing,filings/2017-11-22__de-us-20171122-q4-10k__468364.md,10-K Item 2 Properties; owned only (2 additional leased)
de_factory_count_us_canada,2018-11-21,,,,United States and Canada,,owned_factory_locations,21,count,filing,filings/2018-11-21__de-us-20181121-q4-10k__469201.md,10-K Item 2 Properties; owned only (2 additional leased)
de_factory_count_us_canada,2019-11-27,,,,United States and Canada,,owned_factory_locations,21,count,filing,filings/2019-11-27__de-us-20191127-q4-10k__469283.md,10-K Item 2 Properties; owned only (2 additional leased)
de_factory_count_us_canada,2020-11-25,,,,United States and Canada,,owned_factory_locations,21,count,filing,filings/2020-11-25__de-us-20201125-q4-10k__105845.md,10-K Item 2 Properties; owned only (2 additional leased)
de_factory_count_us_canada,2021-11-24,,,,United States and Canada,,owned_factory_locations,21,count,filing,filings/2021-11-24__de-us-20211124-q4-10k__131650.md,10-K Item 2 Properties; owned only (2 additional leased)
de_factory_count_us_canada,2022-11-23,,,,United States and Canada,,owned_factory_locations,22,count,filing,filings/2022-11-23__de-us-20221123-q4-10k__105816.md,10-K Item 2 Properties; owned only (2 additional leased)
de_factory_count_us_canada,2023-11-22,,,,United States and Canada,,owned_factory_locations,23,count,filing,filings/2023-11-22__de-us-20231122-q4-10k__105844.md,10-K Item 2 Properties; owned only (3 additional leased)
de_factory_count_us_canada,2024-11-21,,,,United States and Canada,,owned_factory_locations,23,count,filing,filings/2024-11-21__de-us-20241121-q4-10k__105810.md,10-K Item 2 Properties; owned only (3 additional leased)
de_factory_count_us_canada,2025-11-26,,,,United States and Canada,,owned_factory_locations,23,count,filing,filings/2025-11-26__de-us-20251126-q4-10k__469216.md,"10-K Item 2 Properties; owned only, plus 4 leased manufacturing locations and 12 owned/leased distribution facilities"
de_factory_count_intl,2023-11-22,,,,Outside United States and Canada,,factory_locations_owned_or_leased,45,count,filing,filings/2023-11-22__de-us-20231122-q4-10k__105844.md,"10-K Item 2 Properties; in Argentina, Austria, Brazil, China, Finland, France, Germany, India, Israel, Italy, Mexico, the Netherlands, New Zealand and Spain"
de_factory_count_intl,2024-11-21,,,,Outside United States and Canada,,factory_locations_owned_or_leased,45,count,filing,filings/2024-11-21__de-us-20241121-q4-10k__105810.md,"10-K Item 2 Properties; same 14-country list as prior year"
de_factory_count_intl,2025-11-26,,,,Outside United States and Canada,,factory_locations_owned_or_leased,45,count,filing,filings/2025-11-26__de-us-20251126-q4-10k__469216.md,"10-K Item 2 Properties; 45 factory locations plus 13 distribution facilities. FY2025 10-K drops the explicit country list used in FY2023/FY2024"
de_us_manufacturing_facilities,2024-11-21,,,,United States,,us_facilities_stated_on_call,60,count,company-site,call-transcripts/2024-11-21__de-us-20241121-call-q4-qna__46471.md,"Management on the Q4 FY2024 call: ""30,000 employees in the U.S. that are located in 60 different facilities across 16 different states"". Broader than the 10-K factory count (includes non-factory sites)"
de_us_employees_stated,2024-11-21,,,,United States,,us_employees_stated_on_call,30000,count,company-site,call-transcripts/2024-11-21__de-us-20241121-call-q4-qna__46471.md,"Management statement on Q4 FY2024 call, same passage as above; approximate and not a 10-K disclosure"
us_sec232_ag_machinery_tariff_rate,2026-04-06,,,,United States,,import_tariff_rate_ad_valorem,25,percent,news,https://www.arpc-ndsu.com/post/temporary-tariff-relief-for-agricultural-machinery,"Section 232 derivative-product duty extended to agricultural machinery under HS 8432 and 8433 (designated HS6 lines) by Proclamation 11021, effective 2026-04-06. This is an IMPORT duty into the US - it raises Deere's cost on machines and components imported from Europe/Mexico/India/Japan"
us_sec232_ag_machinery_tariff_rate,2026-06-08,,,,United States,,import_tariff_rate_ad_valorem,15,percent,news,https://www.arpc-ndsu.com/post/temporary-tariff-relief-for-agricultural-machinery,"Rate cut from 25% to 15% effective 2026-06-08 by the 1 June 2026 proclamation, running through 2027-12-31. Falls INSIDE Deere FY2026 Q3 (4 May - 2 Aug 2026), so roughly the last 8 weeks of Q3 carried the lower rate"
us_sec122_baseline_tariff_rate,2026-02-24,,,,United States,,import_tariff_rate_ad_valorem,10,percent,news,https://www.whitecase.com/insight-alert/trump-administration-imposes-10-section-122-tariff-plan-replace-ieepa-tariffs,"Section 122 of the Trade Act of 1974: additional 10pp ad valorem on all imports regardless of origin, imposed 2026-02-24 to replace the struck-down IEEPA tariffs. Goods already subject to Section 232 were excepted"
us_sec122_baseline_tariff_rate,2026-05-07,,,,United States,,import_tariff_rate_ad_valorem,0,percent,news,https://www.millernash.com/firm-news/news/tariffs-in-flux-ieepa-and-section-122-struck-down-section-232-duties-expand,"US Court of International Trade held Proclamation 11012 ultra vires and entered permanent injunctive relief, striking the 10% Section 122 baseline on 2026-05-07 - three days into Deere FY2026 Q3. Zero here is a real measured rate (duty struck down), not a missing value"
us_ieepa_tariffs_status,2026-02-20,,,,United States,,scotus_ruling_invalidating_ieepa_tariffs,1,indicator,filing,filings/2026-05-28__de-us-20260528-q2-10q__1055932.md,"Supreme Court decision 2026-02-20 invalidating tariffs imposed under IEEPA (6-3). Confirmed in Deere's own Q2 FY2026 10-Q, so this is a company-corroborated fact, not just press reporting"
us_ieepa_refunds_accepted_cape,2026-07-31,,,,United States,,refunds_accepted_for_processing,128680,USDm,news,https://www.cato.org/blog/ieepa-refunds-update-good-progress-still-ways-go,"CBP declaration filed with the CIT on 2026-08-04 reporting status as at 2026-07-31: >75,000 CAPE declarations submitted and 17.69m validated entries liquidated without IEEPA tariffs; ~$128.68bn of potential and certified refunds accepted for processing. Economy-wide figure, NOT Deere-specific"
us_cape_refund_phase,2026-04-20,,,,United States,,cape_phase_live,1,phase,news,https://www.skadden.com/insights/publications/2026/03/tariff-refund-mechanism-takes-shape,"CBP activated phase one of the IEEPA refund process (CAPE - Consolidated Administration and Processing of Entries) on 2026-04-20. Deere's $272m Q2 claim was filed under this phase"
us_cape_refund_phase,2026-06-29,,,,United States,,cape_phase_live,2,phase,news,https://www.tariffstool.com/guides/cape-phase-2-launches-june-29-2026,"CAPE phase 2 opened 2026-06-29, covering reconciliation entries, AD/CVD entries and finally-liquidated entries. Inside Deere FY2026 Q3 - the mechanism through which any additional Q3 recovery would be claimed"
us_cape_refund_phase,2026-07-31,,,,United States,,cape_phase_live,3,phase,news,https://www.greenworldwide.com/cape-phase-3-for-ieepa-tariff-refunds-on-track-for-end-of-july-as-federal-circuit-appeal-continues/,"CAPE phase 3 reported on track for end of July 2026. Note the government has appealed the CIT refund order to the Federal Circuit, so refunds carry reversal risk"
us_steel_alu_derivative_scope_expansion,2025-08-18,,,,United States,,scope_expansion_event,1,indicator,filing,filings/2025-08-14__de-us-20250814-q3-10q__155834.md,"Deere Q3 FY2025 10-Q: ""On August 18, 2025, the scope of steel and aluminum derivative duties was expanded to include additional Harmonized Tariff Schedule codes."" Section 232 metals duties were NOT affected by the IEEPA ruling and persist through FY2026"
de_property_equipment_united_states,2013-10-31,,,United States,United States,,property_and_equipment_net,2997,USDm,filing,filings/2015-11-25__de-us-20151125-q4-10k__469104.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge."
de_property_equipment_germany,2013-10-31,,,Germany,Germany,,property_and_equipment_net,647,USDm,filing,filings/2015-11-25__de-us-20151125-q4-10k__469104.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge. Germany's book value roughly doubled between FY2017 (598) and FY2018 (1,164) on the Wirtgen acquisition (closed Dec 2017) - the single largest change in where Deere's productive assets sit, and the reason roadbuilding revenue is booked heavily in Europe"
de_property_equipment_other_countries,2013-10-31,,,Other countries,,,property_and_equipment_net,1823,USDm,filing,filings/2015-11-25__de-us-20151125-q4-10k__469104.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge. Residual: all countries other than the U.S. and Germany, not separately disclosed."
de_property_equipment_united_states,2014-10-31,,,United States,United States,,property_and_equipment_net,3154,USDm,filing,filings/2015-11-25__de-us-20151125-q4-10k__469104.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge."
de_property_equipment_germany,2014-10-31,,,Germany,Germany,,property_and_equipment_net,640,USDm,filing,filings/2015-11-25__de-us-20151125-q4-10k__469104.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge. Germany's book value roughly doubled between FY2017 (598) and FY2018 (1,164) on the Wirtgen acquisition (closed Dec 2017) - the single largest change in where Deere's productive assets sit, and the reason roadbuilding revenue is booked heavily in Europe"
de_property_equipment_other_countries,2014-10-31,,,Other countries,,,property_and_equipment_net,1784,USDm,filing,filings/2015-11-25__de-us-20151125-q4-10k__469104.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge. Residual: all countries other than the U.S. and Germany, not separately disclosed."
de_property_equipment_united_states,2015-10-31,,,United States,United States,,property_and_equipment_net,3098,USDm,filing,filings/2015-11-25__de-us-20151125-q4-10k__469104.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge."
de_property_equipment_germany,2015-10-31,,,Germany,Germany,,property_and_equipment_net,568,USDm,filing,filings/2015-11-25__de-us-20151125-q4-10k__469104.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge. Germany's book value roughly doubled between FY2017 (598) and FY2018 (1,164) on the Wirtgen acquisition (closed Dec 2017) - the single largest change in where Deere's productive assets sit, and the reason roadbuilding revenue is booked heavily in Europe"
de_property_equipment_other_countries,2015-10-31,,,Other countries,,,property_and_equipment_net,1515,USDm,filing,filings/2015-11-25__de-us-20151125-q4-10k__469104.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge. Residual: all countries other than the U.S. and Germany, not separately disclosed."
de_property_equipment_united_states,2016-10-31,,,United States,United States,,property_and_equipment_net,3077,USDm,filing,filings/2017-11-22__de-us-20171122-q4-10k__468364.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge."
de_property_equipment_germany,2016-10-31,,,Germany,Germany,,property_and_equipment_net,569,USDm,filing,filings/2017-11-22__de-us-20171122-q4-10k__468364.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge. Germany's book value roughly doubled between FY2017 (598) and FY2018 (1,164) on the Wirtgen acquisition (closed Dec 2017) - the single largest change in where Deere's productive assets sit, and the reason roadbuilding revenue is booked heavily in Europe"
de_property_equipment_other_countries,2016-10-31,,,Other countries,,,property_and_equipment_net,1525,USDm,filing,filings/2017-11-22__de-us-20171122-q4-10k__468364.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge. Residual: all countries other than the U.S. and Germany, not separately disclosed."
de_property_equipment_united_states,2017-10-31,,,United States,United States,,property_and_equipment_net,2976,USDm,filing,filings/2017-11-22__de-us-20171122-q4-10k__468364.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge."
de_property_equipment_germany,2017-10-31,,,Germany,Germany,,property_and_equipment_net,598,USDm,filing,filings/2017-11-22__de-us-20171122-q4-10k__468364.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge. Germany's book value roughly doubled between FY2017 (598) and FY2018 (1,164) on the Wirtgen acquisition (closed Dec 2017) - the single largest change in where Deere's productive assets sit, and the reason roadbuilding revenue is booked heavily in Europe"
de_property_equipment_other_countries,2017-10-31,,,Other countries,,,property_and_equipment_net,1494,USDm,filing,filings/2017-11-22__de-us-20171122-q4-10k__468364.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge. Residual: all countries other than the U.S. and Germany, not separately disclosed."
de_property_equipment_united_states,2018-10-31,,,United States,United States,,property_and_equipment_net,3031,USDm,filing,filings/2019-11-27__de-us-20191127-q4-10k__469283.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge."
de_property_equipment_germany,2018-10-31,,,Germany,Germany,,property_and_equipment_net,1164,USDm,filing,filings/2019-11-27__de-us-20191127-q4-10k__469283.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge. Germany's book value roughly doubled between FY2017 (598) and FY2018 (1,164) on the Wirtgen acquisition (closed Dec 2017) - the single largest change in where Deere's productive assets sit, and the reason roadbuilding revenue is booked heavily in Europe"
de_property_equipment_other_countries,2018-10-31,,,Other countries,,,property_and_equipment_net,1673,USDm,filing,filings/2019-11-27__de-us-20191127-q4-10k__469283.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge. Residual: all countries other than the U.S. and Germany, not separately disclosed."
de_property_equipment_united_states,2019-10-31,,,United States,United States,,property_and_equipment_net,3169,USDm,filing,filings/2019-11-27__de-us-20191127-q4-10k__469283.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge."
de_property_equipment_germany,2019-10-31,,,Germany,Germany,,property_and_equipment_net,1137,USDm,filing,filings/2019-11-27__de-us-20191127-q4-10k__469283.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge. Germany's book value roughly doubled between FY2017 (598) and FY2018 (1,164) on the Wirtgen acquisition (closed Dec 2017) - the single largest change in where Deere's productive assets sit, and the reason roadbuilding revenue is booked heavily in Europe"
de_property_equipment_other_countries,2019-10-31,,,Other countries,,,property_and_equipment_net,1667,USDm,filing,filings/2019-11-27__de-us-20191127-q4-10k__469283.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge. Residual: all countries other than the U.S. and Germany, not separately disclosed."
de_property_equipment_united_states,2020-10-31,,,United States,United States,,property_and_equipment_net,3150,USDm,filing,filings/2022-11-23__de-us-20221123-q4-10k__105816.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge."
de_property_equipment_germany,2020-10-31,,,Germany,Germany,,property_and_equipment_net,1113,USDm,filing,filings/2022-11-23__de-us-20221123-q4-10k__105816.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge. Germany's book value roughly doubled between FY2017 (598) and FY2018 (1,164) on the Wirtgen acquisition (closed Dec 2017) - the single largest change in where Deere's productive assets sit, and the reason roadbuilding revenue is booked heavily in Europe"
de_property_equipment_other_countries,2020-10-31,,,Other countries,,,property_and_equipment_net,1554,USDm,filing,filings/2022-11-23__de-us-20221123-q4-10k__105816.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge. Residual: all countries other than the U.S. and Germany, not separately disclosed."
de_property_equipment_united_states,2021-10-31,,,United States,United States,,property_and_equipment_net,3138,USDm,filing,filings/2022-11-23__de-us-20221123-q4-10k__105816.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge."
de_property_equipment_germany,2021-10-31,,,Germany,Germany,,property_and_equipment_net,1096,USDm,filing,filings/2022-11-23__de-us-20221123-q4-10k__105816.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge. Germany's book value roughly doubled between FY2017 (598) and FY2018 (1,164) on the Wirtgen acquisition (closed Dec 2017) - the single largest change in where Deere's productive assets sit, and the reason roadbuilding revenue is booked heavily in Europe"
de_property_equipment_other_countries,2021-10-31,,,Other countries,,,property_and_equipment_net,1586,USDm,filing,filings/2022-11-23__de-us-20221123-q4-10k__105816.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge. Residual: all countries other than the U.S. and Germany, not separately disclosed."
de_property_equipment_united_states,2022-10-31,,,United States,United States,,property_and_equipment_net,3452,USDm,filing,filings/2022-11-23__de-us-20221123-q4-10k__105816.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge."
de_property_equipment_germany,2022-10-31,,,Germany,Germany,,property_and_equipment_net,991,USDm,filing,filings/2022-11-23__de-us-20221123-q4-10k__105816.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge. Germany's book value roughly doubled between FY2017 (598) and FY2018 (1,164) on the Wirtgen acquisition (closed Dec 2017) - the single largest change in where Deere's productive assets sit, and the reason roadbuilding revenue is booked heavily in Europe"
de_property_equipment_other_countries,2022-10-31,,,Other countries,,,property_and_equipment_net,1613,USDm,filing,filings/2022-11-23__de-us-20221123-q4-10k__105816.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge. Residual: all countries other than the U.S. and Germany, not separately disclosed."
de_property_equipment_united_states,2023-10-31,,,United States,United States,,property_and_equipment_net,3807,USDm,filing,filings/2023-11-22__de-us-20231122-q4-10k__105844.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge."
de_property_equipment_germany,2023-10-31,,,Germany,Germany,,property_and_equipment_net,1192,USDm,filing,filings/2023-11-22__de-us-20231122-q4-10k__105844.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge. Germany's book value roughly doubled between FY2017 (598) and FY2018 (1,164) on the Wirtgen acquisition (closed Dec 2017) - the single largest change in where Deere's productive assets sit, and the reason roadbuilding revenue is booked heavily in Europe"
de_property_equipment_other_countries,2023-10-31,,,Other countries,,,property_and_equipment_net,1880,USDm,filing,filings/2023-11-22__de-us-20231122-q4-10k__105844.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge. Residual: all countries other than the U.S. and Germany, not separately disclosed."
de_property_equipment_united_states,2024-10-31,,,United States,United States,,property_and_equipment_net,4132,USDm,filing,filings/2024-11-21__de-us-20241121-q4-10k__105810.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge."
de_property_equipment_germany,2024-10-31,,,Germany,Germany,,property_and_equipment_net,1271,USDm,filing,filings/2024-11-21__de-us-20241121-q4-10k__105810.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge. Germany's book value roughly doubled between FY2017 (598) and FY2018 (1,164) on the Wirtgen acquisition (closed Dec 2017) - the single largest change in where Deere's productive assets sit, and the reason roadbuilding revenue is booked heavily in Europe"
de_property_equipment_other_countries,2024-10-31,,,Other countries,,,property_and_equipment_net,2177,USDm,filing,filings/2024-11-21__de-us-20241121-q4-10k__105810.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge. Residual: all countries other than the U.S. and Germany, not separately disclosed."
de_property_equipment_united_states,2025-10-31,,,United States,United States,,property_and_equipment_net,4198,USDm,filing,filings/2025-11-26__de-us-20251126-q4-10k__469216.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge."
de_property_equipment_germany,2025-10-31,,,Germany,Germany,,property_and_equipment_net,1435,USDm,filing,filings/2025-11-26__de-us-20251126-q4-10k__469216.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge. Germany's book value roughly doubled between FY2017 (598) and FY2018 (1,164) on the Wirtgen acquisition (closed Dec 2017) - the single largest change in where Deere's productive assets sit, and the reason roadbuilding revenue is booked heavily in Europe"
de_property_equipment_other_countries,2025-10-31,,,Other countries,,,property_and_equipment_net,2446,USDm,filing,filings/2025-11-26__de-us-20251126-q4-10k__469216.md,"Property and equipment NET by geographic location, 10-K note. Measures where Deere's PRODUCTIVE ASSETS sit, in contrast to the revenue matrix which measures where CUSTOMERS sit; the gap between the two is what exports bridge. Residual: all countries other than the U.S. and Germany, not separately disclosed."
de_net_sales_us_canada,2013-10-31,,,United States and Canada,,Total,net_sales_and_revenues,23852,USDm,filing,filings/2015-11-25__de-us-20151125-q4-10k__469104.md,"10-K GEOGRAPHIC AREAS note, net sales and revenues to unaffiliated customers. Deere DISCONTINUED this two-way split after FY2021 in favour of the six-region revenue-recognition disaggregation, so the series ends at FY2021 and is NOT basis-comparable with the post-FY2021 rev-rec geography."
de_net_sales_outside_us_canada,2013-10-31,,,Outside United States and Canada,,Total,net_sales_and_revenues,13495,USDm,filing,filings/2015-11-25__de-us-20151125-q4-10k__469104.md,"10-K GEOGRAPHIC AREAS note, net sales and revenues to unaffiliated customers. Deere DISCONTINUED this two-way split after FY2021 in favour of the six-region revenue-recognition disaggregation, so the series ends at FY2021 and is NOT basis-comparable with the post-FY2021 rev-rec geography."
