series_id,period_end,fiscal_year,fiscal_quarter,segment,geography,product_line,value,units,basis,source,notes
de_revrec_net_sales,2019-01-27,2019,Q1,C&F,Latin America,,150,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-01-27,2019,Q1,FS,Latin America,,64,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-01-27,2019,Q1,Total,Latin America,,762,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-01-27,2019,Q1,A&T,"Asia, Africa, Oceania, and Middle East",,453,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-01-27,2019,Q1,C&F,"Asia, Africa, Oceania, and Middle East",,263,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-01-27,2019,Q1,FS,"Asia, Africa, Oceania, and Middle East",,30,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-01-27,2019,Q1,Total,"Asia, Africa, Oceania, and Middle East",,746,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-01-27,2019,Q1,A&T,Total,,4797,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-01-27,2019,Q1,C&F,Total,,2332,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-01-27,2019,Q1,FS,Total,,855,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-01-27,2019,Q1,Total,Total,,7984,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-01-27,2019,Q1,C&F,,Compact Construction,265,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-01-27,2019,Q1,Total,,Compact Construction,265,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-01-27,2019,Q1,C&F,,Construction,1009,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-01-27,2019,Q1,Total,,Construction,1009,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-01-27,2019,Q1,A&T,,Financial Products,20,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-01-27,2019,Q1,C&F,,Financial Products,6,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-01-27,2019,Q1,FS,,Financial Products,855,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-01-27,2019,Q1,Total,,Financial Products,881,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-01-27,2019,Q1,C&F,,Forestry,352,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-01-27,2019,Q1,Total,,Forestry,352,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-01-27,2019,Q1,A&T,,Large Agriculture,2167,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-01-27,2019,Q1,Total,,Large Agriculture,2167,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-01-27,2019,Q1,A&T,,Other,296,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-01-27,2019,Q1,C&F,,Other,102,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-01-27,2019,Q1,Total,,Other,398,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-01-27,2019,Q1,C&F,,Road Building,598,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-01-27,2019,Q1,Total,,Road Building,598,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-01-27,2019,Q1,A&T,,Small Agriculture,1808,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-01-27,2019,Q1,Total,,Small Agriculture,1808,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-01-27,2019,Q1,A&T,,Turf,506,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-01-27,2019,Q1,Total,,Turf,506,USDm,rev-rec,filings/2019-02-15__de-us-20190215-q1-10q__469204.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-04-28,2019,Q2,A&T,United States,,3912,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-04-28,2019,Q2,C&F,United States,,1738,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-04-28,2019,Q2,FS,United States,,604,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-04-28,2019,Q2,Total,United States,,6254,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-04-28,2019,Q2,A&T,Canada,,313,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-04-28,2019,Q2,C&F,Canada,,265,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-04-28,2019,Q2,FS,Canada,,153,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-04-28,2019,Q2,Total,Canada,,731,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-04-28,2019,Q2,A&T,Western Europe,,1360,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-04-28,2019,Q2,C&F,Western Europe,,379,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-04-28,2019,Q2,FS,Western Europe,,21,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-04-28,2019,Q2,Total,Western Europe,,1760,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-04-28,2019,Q2,A&T,Central Europe and CIS,,393,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-04-28,2019,Q2,C&F,Central Europe and CIS,,155,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-04-28,2019,Q2,FS,Central Europe and CIS,,9,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-04-28,2019,Q2,Total,Central Europe and CIS,,557,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-04-28,2019,Q2,A&T,Latin America,,772,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-04-28,2019,Q2,C&F,Latin America,,194,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-04-28,2019,Q2,FS,Latin America,,69,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-04-28,2019,Q2,Total,Latin America,,1035,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-04-28,2019,Q2,A&T,"Asia, Africa, Oceania, and Middle East",,647,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-04-28,2019,Q2,C&F,"Asia, Africa, Oceania, and Middle East",,328,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-04-28,2019,Q2,FS,"Asia, Africa, Oceania, and Middle East",,30,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-04-28,2019,Q2,Total,"Asia, Africa, Oceania, and Middle East",,1005,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-04-28,2019,Q2,A&T,Total,,7397,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-04-28,2019,Q2,C&F,Total,,3059,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-04-28,2019,Q2,FS,Total,,886,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-04-28,2019,Q2,Total,Total,,11342,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-04-28,2019,Q2,C&F,,Compact Construction,320,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-04-28,2019,Q2,Total,,Compact Construction,320,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-04-28,2019,Q2,C&F,,Construction,1478,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-04-28,2019,Q2,Total,,Construction,1478,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-04-28,2019,Q2,A&T,,Financial Products,25,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-04-28,2019,Q2,C&F,,Financial Products,6,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-04-28,2019,Q2,FS,,Financial Products,886,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-04-28,2019,Q2,Total,,Financial Products,917,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-04-28,2019,Q2,C&F,,Forestry,338,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-04-28,2019,Q2,Total,,Forestry,338,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-04-28,2019,Q2,A&T,,Large Agriculture,3494,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-04-28,2019,Q2,Total,,Large Agriculture,3494,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-04-28,2019,Q2,A&T,,Other,257,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-04-28,2019,Q2,C&F,,Other,103,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-04-28,2019,Q2,Total,,Other,360,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-04-28,2019,Q2,C&F,,Road Building,814,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-04-28,2019,Q2,Total,,Road Building,814,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-04-28,2019,Q2,A&T,,Small Agriculture,2632,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-04-28,2019,Q2,Total,,Small Agriculture,2632,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-04-28,2019,Q2,A&T,,Turf,989,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-04-28,2019,Q2,Total,,Turf,989,USDm,rev-rec,filings/2019-05-17__de-us-20190517-q2-10q__469675.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-07-28,2019,Q3,A&T,United States,,2870,USDm,rev-rec,filings/2019-08-16__de-us-20190816-q3-10q__469206.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-07-28,2019,Q3,C&F,United States,,1594,USDm,rev-rec,filings/2019-08-16__de-us-20190816-q3-10q__469206.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-07-28,2019,Q3,FS,United States,,632,USDm,rev-rec,filings/2019-08-16__de-us-20190816-q3-10q__469206.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-07-28,2019,Q3,Total,United States,,5096,USDm,rev-rec,filings/2019-08-16__de-us-20190816-q3-10q__469206.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-07-28,2019,Q3,A&T,Canada,,299,USDm,rev-rec,filings/2019-08-16__de-us-20190816-q3-10q__469206.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-07-28,2019,Q3,C&F,Canada,,260,USDm,rev-rec,filings/2019-08-16__de-us-20190816-q3-10q__469206.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-07-28,2019,Q3,FS,Canada,,148,USDm,rev-rec,filings/2019-08-16__de-us-20190816-q3-10q__469206.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-07-28,2019,Q3,Total,Canada,,707,USDm,rev-rec,filings/2019-08-16__de-us-20190816-q3-10q__469206.md,"pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); disclosed total, do not re-sum with cells; confirmed in 2 filings"
de_revrec_net_sales,2019-07-28,2019,Q3,A&T,Western Europe,,1154,USDm,rev-rec,filings/2019-08-16__de-us-20190816-q3-10q__469206.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
de_revrec_net_sales,2019-07-28,2019,Q3,C&F,Western Europe,,458,USDm,rev-rec,filings/2019-08-16__de-us-20190816-q3-10q__469206.md,pre-FY2021 reportable segments (Agriculture & Turf / Construction & Forestry); confirmed in 2 filings
