series_id,period_end,fiscal_year,fiscal_quarter,segment,geography,product_line,value,units,basis,source,notes
drv_aaom_usdinr,2016-04-30,2016,Q2,,"Asia, Africa, Oceania, and Middle East",,67.1584,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 64 raw observations; period_end=nominal
drv_aaom_usdinr,2016-07-31,2016,Q3,,"Asia, Africa, Oceania, and Middle East",,67.1060,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 63 raw observations; period_end=nominal
drv_aaom_usdinr,2016-10-31,2016,Q4,,"Asia, Africa, Oceania, and Middle East",,66.7906,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 64 raw observations; period_end=nominal
drv_aaom_usdinr,2017-01-31,2017,Q1,,"Asia, Africa, Oceania, and Middle East",,67.8267,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 60 raw observations; period_end=nominal
drv_aaom_usdinr,2017-04-30,2017,Q2,,"Asia, Africa, Oceania, and Middle East",,65.7519,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 62 raw observations; period_end=nominal
drv_aaom_usdinr,2017-07-31,2017,Q3,,"Asia, Africa, Oceania, and Middle East",,64.4308,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 64 raw observations; period_end=nominal
drv_aaom_usdinr,2017-10-31,2017,Q4,,"Asia, Africa, Oceania, and Middle East",,64.4777,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 64 raw observations; period_end=nominal
drv_aaom_usdinr,2018-01-31,2018,Q1,,"Asia, Africa, Oceania, and Middle East",,64.2346,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 61 raw observations; period_end=nominal
drv_aaom_usdinr,2018-04-30,2018,Q2,,"Asia, Africa, Oceania, and Middle East",,65.0694,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 62 raw observations; period_end=nominal
drv_aaom_usdinr,2018-07-31,2018,Q3,,"Asia, Africa, Oceania, and Middle East",,67.9880,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 64 raw observations; period_end=nominal
drv_aaom_usdinr,2018-10-31,2018,Q4,,"Asia, Africa, Oceania, and Middle East",,71.7680,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 64 raw observations; period_end=nominal
drv_aaom_usdinr,2019-01-27,2019,Q1,,"Asia, Africa, Oceania, and Middle East",,71.1027,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 58 raw observations; period_end=exact
drv_aaom_usdinr,2019-04-28,2019,Q2,,"Asia, Africa, Oceania, and Middle East",,69.9567,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 61 raw observations; period_end=exact
drv_aaom_usdinr,2019-07-28,2019,Q3,,"Asia, Africa, Oceania, and Middle East",,69.3006,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 64 raw observations; period_end=exact
drv_aaom_usdinr,2019-10-31,2019,Q4,,"Asia, Africa, Oceania, and Middle East",,71.1652,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 64 raw observations; period_end=nominal
drv_aaom_usdinr,2020-02-02,2020,Q1,,"Asia, Africa, Oceania, and Middle East",,71.3039,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 61 raw observations; period_end=exact
drv_aaom_usdinr,2020-05-03,2020,Q2,,"Asia, Africa, Oceania, and Middle East",,74.2035,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 63 raw observations; period_end=exact
drv_aaom_usdinr,2020-08-02,2020,Q3,,"Asia, Africa, Oceania, and Middle East",,75.4242,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 64 raw observations; period_end=exact
drv_aaom_usdinr,2020-10-31,2020,Q4,,"Asia, Africa, Oceania, and Middle East",,73.8846,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 63 raw observations; period_end=nominal
drv_aaom_usdinr,2021-01-31,2021,Q1,,"Asia, Africa, Oceania, and Middle East",,73.6519,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 57 raw observations; period_end=exact
drv_aaom_usdinr,2021-05-02,2021,Q2,,"Asia, Africa, Oceania, and Middle East",,73.3994,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 64 raw observations; period_end=exact
drv_aaom_usdinr,2021-08-01,2021,Q3,,"Asia, Africa, Oceania, and Middle East",,73.7805,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 63 raw observations; period_end=exact
drv_aaom_usdinr,2021-10-31,2021,Q4,,"Asia, Africa, Oceania, and Middle East",,74.2110,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 63 raw observations; period_end=nominal
drv_aaom_usdinr,2022-01-30,2022,Q1,,"Asia, Africa, Oceania, and Middle East",,74.7702,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 61 raw observations; period_end=exact
drv_aaom_usdinr,2022-05-01,2022,Q2,,"Asia, Africa, Oceania, and Middle East",,75.8157,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 63 raw observations; period_end=exact
drv_aaom_usdinr,2022-07-31,2022,Q3,,"Asia, Africa, Oceania, and Middle East",,78.3045,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 62 raw observations; period_end=exact
drv_aaom_usdinr,2022-10-31,2022,Q4,,"Asia, Africa, Oceania, and Middle East",,80.6220,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 64 raw observations; period_end=nominal
drv_aaom_usdinr,2023-01-29,2023,Q1,,"Asia, Africa, Oceania, and Middle East",,81.9734,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 61 raw observations; period_end=exact
drv_aaom_usdinr,2023-04-30,2023,Q2,,"Asia, Africa, Oceania, and Middle East",,82.2724,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 62 raw observations; period_end=exact
drv_aaom_usdinr,2023-07-30,2023,Q3,,"Asia, Africa, Oceania, and Middle East",,82.2287,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 63 raw observations; period_end=exact
drv_aaom_usdinr,2023-10-31,2023,Q4,,"Asia, Africa, Oceania, and Middle East",,83.0253,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 64 raw observations; period_end=nominal
drv_aaom_usdinr,2024-01-28,2024,Q1,,"Asia, Africa, Oceania, and Middle East",,83.2090,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 61 raw observations; period_end=exact
drv_aaom_usdinr,2024-04-28,2024,Q2,,"Asia, Africa, Oceania, and Middle East",,83.1294,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 63 raw observations; period_end=exact
drv_aaom_usdinr,2024-07-28,2024,Q3,,"Asia, Africa, Oceania, and Middle East",,83.4798,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 63 raw observations; period_end=exact
drv_aaom_usdinr,2024-10-31,2024,Q4,,"Asia, Africa, Oceania, and Middle East",,83.8970,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 64 raw observations; period_end=nominal
drv_aaom_usdinr,2025-01-26,2025,Q1,,"Asia, Africa, Oceania, and Middle East",,85.2169,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 61 raw observations; period_end=exact
drv_aaom_usdinr,2025-04-27,2025,Q2,,"Asia, Africa, Oceania, and Middle East",,86.3524,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 62 raw observations; period_end=exact
drv_aaom_usdinr,2025-07-27,2025,Q3,,"Asia, Africa, Oceania, and Middle East",,85.7694,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 63 raw observations; period_end=exact
drv_aaom_usdinr,2025-10-31,2025,Q4,,"Asia, Africa, Oceania, and Middle East",,88.0911,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 64 raw observations; period_end=nominal
drv_aaom_usdinr,2026-02-01,2026,Q1,,"Asia, Africa, Oceania, and Middle East",,89.9670,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 60 raw observations; period_end=exact
drv_aaom_usdinr,2026-05-03,2026,Q2,,"Asia, Africa, Oceania, and Middle East",,92.4244,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 63 raw observations; period_end=exact
drv_aaom_usdinr,2026-07-31,2026,Q3,,"Asia, Africa, Oceania, and Middle East",,95.4554,INR_per_USD,driver,FRED:DEXINUS,Daily INR per USD averaged over the fiscal quarter; India is the largest unit-volume market in this geography; fiscal-quarter mean of 63 raw observations; period_end=nominal
drv_aaom_wheat_price,2015-01-31,2015,Q1,,"Asia, Africa, Oceania, and Middle East",,221.2894,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=nominal
drv_aaom_wheat_price,2015-04-30,2015,Q2,,"Asia, Africa, Oceania, and Middle East",,200.1216,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=nominal
drv_aaom_wheat_price,2015-07-31,2015,Q3,,"Asia, Africa, Oceania, and Middle East",,197.4232,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=nominal
drv_aaom_wheat_price,2015-10-31,2015,Q4,,"Asia, Africa, Oceania, and Middle East",,167.6794,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=nominal
drv_aaom_wheat_price,2016-01-31,2016,Q1,,"Asia, Africa, Oceania, and Middle East",,162.1032,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=nominal
drv_aaom_wheat_price,2016-04-30,2016,Q2,,"Asia, Africa, Oceania, and Middle East",,162.2437,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=nominal
drv_aaom_wheat_price,2016-07-31,2016,Q3,,"Asia, Africa, Oceania, and Middle East",,149.3219,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=nominal
drv_aaom_wheat_price,2016-10-31,2016,Q4,,"Asia, Africa, Oceania, and Middle East",,124.5691,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=nominal
drv_aaom_wheat_price,2017-01-31,2017,Q1,,"Asia, Africa, Oceania, and Middle East",,127.5140,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=nominal
drv_aaom_wheat_price,2017-04-30,2017,Q2,,"Asia, Africa, Oceania, and Middle East",,144.0668,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=nominal
drv_aaom_wheat_price,2017-07-31,2017,Q3,,"Asia, Africa, Oceania, and Middle East",,159.4063,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=nominal
drv_aaom_wheat_price,2017-10-31,2017,Q4,,"Asia, Africa, Oceania, and Middle East",,136.9362,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=nominal
drv_aaom_wheat_price,2018-01-31,2018,Q1,,"Asia, Africa, Oceania, and Middle East",,147.1791,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=nominal
drv_aaom_wheat_price,2018-04-30,2018,Q2,,"Asia, Africa, Oceania, and Middle East",,177.8614,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=nominal
drv_aaom_wheat_price,2018-07-31,2018,Q3,,"Asia, Africa, Oceania, and Middle East",,194.1964,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=nominal
drv_aaom_wheat_price,2018-10-31,2018,Q4,,"Asia, Africa, Oceania, and Middle East",,196.9660,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=nominal
drv_aaom_wheat_price,2019-01-27,2019,Q1,,"Asia, Africa, Oceania, and Middle East",,186.3111,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=exact
drv_aaom_wheat_price,2019-04-28,2019,Q2,,"Asia, Africa, Oceania, and Middle East",,167.1511,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=exact
drv_aaom_wheat_price,2019-07-28,2019,Q3,,"Asia, Africa, Oceania, and Middle East",,165.6187,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=exact
drv_aaom_wheat_price,2019-10-31,2019,Q4,,"Asia, Africa, Oceania, and Middle East",,149.7182,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=nominal
drv_aaom_wheat_price,2020-02-02,2020,Q1,,"Asia, Africa, Oceania, and Middle East",,167.0082,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=exact
drv_aaom_wheat_price,2020-05-03,2020,Q2,,"Asia, Africa, Oceania, and Middle East",,174.2841,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=exact
drv_aaom_wheat_price,2020-08-02,2020,Q3,,"Asia, Africa, Oceania, and Middle East",,171.7505,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=exact
drv_aaom_wheat_price,2020-10-31,2020,Q4,,"Asia, Africa, Oceania, and Middle East",,193.9154,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=nominal
drv_aaom_wheat_price,2021-01-31,2021,Q1,,"Asia, Africa, Oceania, and Middle East",,222.0036,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=exact
drv_aaom_wheat_price,2021-05-02,2021,Q2,,"Asia, Africa, Oceania, and Middle East",,236.8767,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=exact
drv_aaom_wheat_price,2021-08-01,2021,Q3,,"Asia, Africa, Oceania, and Middle East",,253.6140,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=exact
drv_aaom_wheat_price,2021-10-31,2021,Q4,,"Asia, Africa, Oceania, and Middle East",,279.5488,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=nominal
drv_aaom_wheat_price,2022-01-30,2022,Q1,,"Asia, Africa, Oceania, and Middle East",,322.5123,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=exact
drv_aaom_wheat_price,2022-05-01,2022,Q2,,"Asia, Africa, Oceania, and Middle East",,380.3984,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=exact
drv_aaom_wheat_price,2022-07-31,2022,Q3,,"Asia, Africa, Oceania, and Middle East",,387.9280,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=exact
drv_aaom_wheat_price,2022-10-31,2022,Q4,,"Asia, Africa, Oceania, and Middle East",,341.0173,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=nominal
drv_aaom_wheat_price,2023-01-29,2023,Q1,,"Asia, Africa, Oceania, and Middle East",,329.3606,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=exact
drv_aaom_wheat_price,2023-04-30,2023,Q2,,"Asia, Africa, Oceania, and Middle East",,318.2175,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=exact
drv_aaom_wheat_price,2023-07-30,2023,Q3,,"Asia, Africa, Oceania, and Middle East",,286.7781,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=exact
drv_aaom_wheat_price,2023-10-31,2023,Q4,,"Asia, Africa, Oceania, and Middle East",,229.0895,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=nominal
drv_aaom_wheat_price,2024-01-28,2024,Q1,,"Asia, Africa, Oceania, and Middle East",,223.9041,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=exact
drv_aaom_wheat_price,2024-04-28,2024,Q2,,"Asia, Africa, Oceania, and Middle East",,213.1536,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=exact
drv_aaom_wheat_price,2024-07-28,2024,Q3,,"Asia, Africa, Oceania, and Middle East",,205.2942,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=exact
drv_aaom_wheat_price,2024-10-31,2024,Q4,,"Asia, Africa, Oceania, and Middle East",,187.1292,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=nominal
drv_aaom_wheat_price,2025-01-26,2025,Q1,,"Asia, Africa, Oceania, and Middle East",,187.3863,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=exact
drv_aaom_wheat_price,2025-04-27,2025,Q2,,"Asia, Africa, Oceania, and Middle East",,181.5086,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=exact
drv_aaom_wheat_price,2025-07-27,2025,Q3,,"Asia, Africa, Oceania, and Middle East",,178.4342,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=exact
drv_aaom_wheat_price,2025-10-31,2025,Q4,,"Asia, Africa, Oceania, and Middle East",,157.2718,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=nominal
drv_aaom_wheat_price,2026-02-01,2026,Q1,,"Asia, Africa, Oceania, and Middle East",,168.0268,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=exact
drv_aaom_wheat_price,2026-05-03,2026,Q2,,"Asia, Africa, Oceania, and Middle East",,190.4237,USD_per_tonne,driver,FRED:PWHEAMTUSDM,IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 3 raw observations; period_end=exact
drv_aaom_wheat_price,2026-07-31,2026,Q3,,"Asia, Africa, Oceania, and Middle East",,210.2664,USD_per_tonne,driver,FRED:PWHEAMTUSDM,"PARTIAL QUARTER -- IMF global wheat price -- Australian wheat is the main Oceania driver; fiscal-quarter mean of 2 raw observations (incomplete quarter, not comparable to full quarters); period_end=nominal"
drv_ca_canola_area_cy,,2026,,,Canada,,23.4,million_acres,driver,https://www.fcc-fac.ca/en/knowledge/2026-crop-outlook,"Canadian canola planted area 2026, +8.4% YoY"
