series_id,period_end,fiscal_year,fiscal_quarter,segment,component,value,units,source,notes
de_eps_actual_usd,2018-07-29,2018,3,TOTAL,diluted_eps_gaap,2.78,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2018-10-28,2018,4,TOTAL,diluted_eps_gaap,2.42,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2019-01-27,2019,1,TOTAL,diluted_eps_gaap,1.54,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2019-04-28,2019,2,TOTAL,diluted_eps_gaap,3.52,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2019-07-28,2019,3,TOTAL,diluted_eps_gaap,2.81,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2019-11-03,2019,4,TOTAL,diluted_eps_gaap,2.27,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2020-02-02,2020,1,TOTAL,diluted_eps_gaap,1.63,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2020-05-03,2020,2,TOTAL,diluted_eps_gaap,2.11,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2020-08-02,2020,3,TOTAL,diluted_eps_gaap,2.57,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2020-11-01,2020,4,TOTAL,diluted_eps_gaap,2.39,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2021-01-31,2021,1,TOTAL,diluted_eps_gaap,3.87,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2021-05-02,2021,2,TOTAL,diluted_eps_gaap,5.68,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2021-08-01,2021,3,TOTAL,diluted_eps_gaap,5.32,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2021-10-31,2021,4,TOTAL,diluted_eps_gaap,4.12,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2022-01-30,2022,1,TOTAL,diluted_eps_gaap,2.92,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2022-05-01,2022,2,TOTAL,diluted_eps_gaap,6.81,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2022-07-31,2022,3,TOTAL,diluted_eps_gaap,6.16,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2022-10-30,2022,4,TOTAL,diluted_eps_gaap,7.44,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2023-01-29,2023,1,TOTAL,diluted_eps_gaap,6.55,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2023-04-30,2023,2,TOTAL,diluted_eps_gaap,9.65,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2023-07-30,2023,3,TOTAL,diluted_eps_gaap,10.2,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2023-10-29,2023,4,TOTAL,diluted_eps_gaap,8.26,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2024-01-28,2024,1,TOTAL,diluted_eps_gaap,6.23,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2024-04-28,2024,2,TOTAL,diluted_eps_gaap,8.53,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2024-07-28,2024,3,TOTAL,diluted_eps_gaap,6.29,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2024-10-27,2024,4,TOTAL,diluted_eps_gaap,4.55,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2025-01-26,2025,1,TOTAL,diluted_eps_gaap,3.19,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2025-04-27,2025,2,TOTAL,diluted_eps_gaap,6.64,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2025-07-27,2025,3,TOTAL,diluted_eps_gaap,4.75,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2025-11-02,2025,4,TOTAL,diluted_eps_gaap,3.93,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2026-02-01,2026,1,TOTAL,diluted_eps_gaap,2.42,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_actual_usd,2026-05-03,2026,2,TOTAL,diluted_eps_gaap,6.55,USD,"Deere 8-K earnings releases (offline corpus), segment tables",
de_eps_fcst_error_pct,,2009,3,TOTAL,seasonal,-28.7682,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2010,1,TOTAL,seasonal,17.185,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2010,2,TOTAL,seasonal,14.25,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2010,3,TOTAL,seasonal,37.4693,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2011,1,TOTAL,seasonal,74.444,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2011,2,TOTAL,seasonal,50.4556,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2011,3,TOTAL,seasonal,16.0085,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2011,4,TOTAL,seasonal,41.4768,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2012,1,TOTAL,seasonal,8.0043,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2012,2,TOTAL,seasonal,20.7934,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2012,3,TOTAL,seasonal,15.8368,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2012,4,TOTAL,seasonal,7.719,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2013,1,TOTAL,seasonal,23.8411,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2013,2,TOTAL,seasonal,5.588,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2013,3,TOTAL,seasonal,25.691,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2013,4,TOTAL,seasonal,18.7072,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2014,1,TOTAL,seasonal,9.2552,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2014,2,TOTAL,seasonal,-4.0671,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2014,3,TOTAL,seasonal,-9.4139,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2014,4,TOTAL,seasonal,-14.2372,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2015,1,TOTAL,seasonal,-47.9998,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2015,2,TOTAL,seasonal,-26.6524,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2015,3,TOTAL,seasonal,-42.0601,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2015,4,TOTAL,seasonal,-52.7355,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2016,1,TOTAL,seasonal,-33.6472,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2016-05-01,2016,2,TOTAL,seasonal,-26.335,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2016-07-31,2016,3,TOTAL,seasonal,1.2987,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2016-10-30,2016,4,TOTAL,seasonal,-18.2322,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2017-01-29,2017,1,TOTAL,seasonal,-25.4892,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2017-04-30,2017,2,TOTAL,seasonal,47.1605,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2017-07-30,2017,3,TOTAL,seasonal,23.9779,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2017-10-29,2017,4,TOTAL,seasonal,55.6436,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2018-04-29,2018,2,TOTAL,seasonal,38.3901,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2018-07-29,2018,3,TOTAL,seasonal,34.4417,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2018-10-28,2018,4,TOTAL,seasonal,43.2692,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2019-04-28,2019,2,TOTAL,seasonal,-4.1731,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2019-07-28,2019,3,TOTAL,seasonal,1.0734,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2019-11-03,2019,4,TOTAL,seasonal,-6.3988,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2020-02-02,2020,1,TOTAL,seasonal,5.6798,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2020-05-03,2020,2,TOTAL,seasonal,-51.1773,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2020-08-02,2020,3,TOTAL,seasonal,-8.9279,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2020-11-01,2020,4,TOTAL,seasonal,5.1514,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2021-01-31,2021,1,TOTAL,seasonal,86.4674,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2021-05-02,2021,2,TOTAL,seasonal,99.0263,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2021-08-01,2021,3,TOTAL,seasonal,72.7567,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2021-10-31,2021,4,TOTAL,seasonal,54.456,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2022-01-30,2022,1,TOTAL,seasonal,-28.1671,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2022-05-01,2022,2,TOTAL,seasonal,18.1441,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2022-07-31,2022,3,TOTAL,seasonal,14.6603,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2022-10-30,2022,4,TOTAL,seasonal,59.1018,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2023-01-29,2023,1,TOTAL,seasonal,80.7881,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2023-04-30,2023,2,TOTAL,seasonal,34.8566,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2023-07-30,2023,3,TOTAL,seasonal,50.4311,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2023-10-29,2023,4,TOTAL,seasonal,10.4554,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2024-01-28,2024,1,TOTAL,seasonal,-5.0089,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2024-04-28,2024,2,TOTAL,seasonal,-12.3369,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2024-07-28,2024,3,TOTAL,seasonal,-48.3427,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2024-10-27,2024,4,TOTAL,seasonal,-59.6297,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2025-01-26,2025,1,TOTAL,seasonal,-66.9355,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2025-04-27,2025,2,TOTAL,seasonal,-25.0477,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2025-07-27,2025,3,TOTAL,seasonal,-28.0816,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2025-11-02,2025,4,TOTAL,seasonal,-14.6488,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2026-02-01,2026,1,TOTAL,seasonal,-27.6253,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,2026-05-03,2026,2,TOTAL,seasonal,-1.3647,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2010,2,TOTAL,yoy_carry,-2.935,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2010,3,TOTAL,yoy_carry,23.2193,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2011,2,TOTAL,yoy_carry,-23.9884,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2011,3,TOTAL,yoy_carry,-34.4471,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2011,4,TOTAL,yoy_carry,25.4682,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2012,1,TOTAL,yoy_carry,-33.4725,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2012,2,TOTAL,yoy_carry,12.7891,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2012,3,TOTAL,yoy_carry,-4.9566,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2012,4,TOTAL,yoy_carry,-8.1179,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2013,1,TOTAL,yoy_carry,16.1221,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2013,2,TOTAL,yoy_carry,-18.2531,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2013,3,TOTAL,yoy_carry,20.103,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2013,4,TOTAL,yoy_carry,-6.9838,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2014,1,TOTAL,yoy_carry,-9.4521,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
de_eps_fcst_error_pct,,2014,2,TOTAL,yoy_carry,-13.3223,percent_log,Deere 8-K earnings releases + SEC EDGAR XBRL companyfacts CIK 315189,"positive-EPS quarters only; loss quarters excluded, not zeroed"
