series_id,period_end,fiscal_year,fiscal_quarter,value,units,source_type,source,notes
ar_ag_value_added_pct_gdp,2016-12-31,2016,FY,6.264566,percent,api,https://api.worldbank.org/v2/country/BRA;ARG;EUU;USA/indicator/NV.AGR.TOTL.ZS?format=json&per_page=2000&date=2006:2026,"Agriculture, forestry and fishing value added as % of GDP. Country=ARG. EUU=European Union aggregate. World Bank data lag 1-2 years, so recent years may be absent."
ar_ag_value_added_pct_gdp,2017-12-31,2017,FY,5.231622,percent,api,https://api.worldbank.org/v2/country/BRA;ARG;EUU;USA/indicator/NV.AGR.TOTL.ZS?format=json&per_page=2000&date=2006:2026,"Agriculture, forestry and fishing value added as % of GDP. Country=ARG. EUU=European Union aggregate. World Bank data lag 1-2 years, so recent years may be absent."
ar_ag_value_added_pct_gdp,2018-12-31,2018,FY,4.537879,percent,api,https://api.worldbank.org/v2/country/BRA;ARG;EUU;USA/indicator/NV.AGR.TOTL.ZS?format=json&per_page=2000&date=2006:2026,"Agriculture, forestry and fishing value added as % of GDP. Country=ARG. EUU=European Union aggregate. World Bank data lag 1-2 years, so recent years may be absent."
ar_ag_value_added_pct_gdp,2019-12-31,2019,FY,5.318556,percent,api,https://api.worldbank.org/v2/country/BRA;ARG;EUU;USA/indicator/NV.AGR.TOTL.ZS?format=json&per_page=2000&date=2006:2026,"Agriculture, forestry and fishing value added as % of GDP. Country=ARG. EUU=European Union aggregate. World Bank data lag 1-2 years, so recent years may be absent."
ar_ag_value_added_pct_gdp,2020-12-31,2020,FY,6.357034,percent,api,https://api.worldbank.org/v2/country/BRA;ARG;EUU;USA/indicator/NV.AGR.TOTL.ZS?format=json&per_page=2000&date=2006:2026,"Agriculture, forestry and fishing value added as % of GDP. Country=ARG. EUU=European Union aggregate. World Bank data lag 1-2 years, so recent years may be absent."
ar_ag_value_added_pct_gdp,2021-12-31,2021,FY,7.291282,percent,api,https://api.worldbank.org/v2/country/BRA;ARG;EUU;USA/indicator/NV.AGR.TOTL.ZS?format=json&per_page=2000&date=2006:2026,"Agriculture, forestry and fishing value added as % of GDP. Country=ARG. EUU=European Union aggregate. World Bank data lag 1-2 years, so recent years may be absent."
ar_ag_value_added_pct_gdp,2022-12-31,2022,FY,6.541569,percent,api,https://api.worldbank.org/v2/country/BRA;ARG;EUU;USA/indicator/NV.AGR.TOTL.ZS?format=json&per_page=2000&date=2006:2026,"Agriculture, forestry and fishing value added as % of GDP. Country=ARG. EUU=European Union aggregate. World Bank data lag 1-2 years, so recent years may be absent."
ar_ag_value_added_pct_gdp,2023-12-31,2023,FY,5.846779,percent,api,https://api.worldbank.org/v2/country/BRA;ARG;EUU;USA/indicator/NV.AGR.TOTL.ZS?format=json&per_page=2000&date=2006:2026,"Agriculture, forestry and fishing value added as % of GDP. Country=ARG. EUU=European Union aggregate. World Bank data lag 1-2 years, so recent years may be absent."
ar_ag_value_added_pct_gdp,2024-12-31,2024,FY,5.806017,percent,api,https://api.worldbank.org/v2/country/BRA;ARG;EUU;USA/indicator/NV.AGR.TOTL.ZS?format=json&per_page=2000&date=2006:2026,"Agriculture, forestry and fishing value added as % of GDP. Country=ARG. EUU=European Union aggregate. World Bank data lag 1-2 years, so recent years may be absent."
ar_ag_value_added_pct_gdp,2025-12-31,2025,FY,5.532654,percent,api,https://api.worldbank.org/v2/country/BRA;ARG;EUU;USA/indicator/NV.AGR.TOTL.ZS?format=json&per_page=2000&date=2006:2026,"Agriculture, forestry and fishing value added as % of GDP. Country=ARG. EUU=European Union aggregate. World Bank data lag 1-2 years, so recent years may be absent."
ar_ag_value_added_usd,2006-12-31,2006,FY,16.129177,USD billions,api,https://api.worldbank.org/v2/country/BRA;ARG;EUU;USA/indicator/NV.AGR.TOTL.CD?format=json&per_page=2000&date=2006:2026,"World Bank / national accounts: agriculture, forestry and fishing value added, current US$. Country=ARG. EUU=European Union aggregate. World Bank data lag 1-2 years, so recent years may be absent."
ar_ag_value_added_usd,2007-12-31,2007,FY,21.427791,USD billions,api,https://api.worldbank.org/v2/country/BRA;ARG;EUU;USA/indicator/NV.AGR.TOTL.CD?format=json&per_page=2000&date=2006:2026,"World Bank / national accounts: agriculture, forestry and fishing value added, current US$. Country=ARG. EUU=European Union aggregate. World Bank data lag 1-2 years, so recent years may be absent."
ar_ag_value_added_usd,2008-12-31,2008,FY,26.462269,USD billions,api,https://api.worldbank.org/v2/country/BRA;ARG;EUU;USA/indicator/NV.AGR.TOTL.CD?format=json&per_page=2000&date=2006:2026,"World Bank / national accounts: agriculture, forestry and fishing value added, current US$. Country=ARG. EUU=European Union aggregate. World Bank data lag 1-2 years, so recent years may be absent."
ar_ag_value_added_usd,2009-12-31,2009,FY,17.559926,USD billions,api,https://api.worldbank.org/v2/country/BRA;ARG;EUU;USA/indicator/NV.AGR.TOTL.CD?format=json&per_page=2000&date=2006:2026,"World Bank / national accounts: agriculture, forestry and fishing value added, current US$. Country=ARG. EUU=European Union aggregate. World Bank data lag 1-2 years, so recent years may be absent."
ar_ag_value_added_usd,2010-12-31,2010,FY,30.213817,USD billions,api,https://api.worldbank.org/v2/country/BRA;ARG;EUU;USA/indicator/NV.AGR.TOTL.CD?format=json&per_page=2000&date=2006:2026,"World Bank / national accounts: agriculture, forestry and fishing value added, current US$. Country=ARG. EUU=European Union aggregate. World Bank data lag 1-2 years, so recent years may be absent."
ar_ag_value_added_usd,2011-12-31,2011,FY,37.104356,USD billions,api,https://api.worldbank.org/v2/country/BRA;ARG;EUU;USA/indicator/NV.AGR.TOTL.CD?format=json&per_page=2000&date=2006:2026,"World Bank / national accounts: agriculture, forestry and fishing value added, current US$. Country=ARG. EUU=European Union aggregate. World Bank data lag 1-2 years, so recent years may be absent."
ar_ag_value_added_usd,2012-12-31,2012,FY,31.567304,USD billions,api,https://api.worldbank.org/v2/country/BRA;ARG;EUU;USA/indicator/NV.AGR.TOTL.CD?format=json&per_page=2000&date=2006:2026,"World Bank / national accounts: agriculture, forestry and fishing value added, current US$. Country=ARG. EUU=European Union aggregate. World Bank data lag 1-2 years, so recent years may be absent."
ar_ag_value_added_usd,2013-12-31,2013,FY,33.413631,USD billions,api,https://api.worldbank.org/v2/country/BRA;ARG;EUU;USA/indicator/NV.AGR.TOTL.CD?format=json&per_page=2000&date=2006:2026,"World Bank / national accounts: agriculture, forestry and fishing value added, current US$. Country=ARG. EUU=European Union aggregate. World Bank data lag 1-2 years, so recent years may be absent."
ar_ag_value_added_usd,2014-12-31,2014,FY,35.330279,USD billions,api,https://api.worldbank.org/v2/country/BRA;ARG;EUU;USA/indicator/NV.AGR.TOTL.CD?format=json&per_page=2000&date=2006:2026,"World Bank / national accounts: agriculture, forestry and fishing value added, current US$. Country=ARG. EUU=European Union aggregate. World Bank data lag 1-2 years, so recent years may be absent."
ar_ag_value_added_usd,2015-12-31,2015,FY,30.669353,USD billions,api,https://api.worldbank.org/v2/country/BRA;ARG;EUU;USA/indicator/NV.AGR.TOTL.CD?format=json&per_page=2000&date=2006:2026,"World Bank / national accounts: agriculture, forestry and fishing value added, current US$. Country=ARG. EUU=European Union aggregate. World Bank data lag 1-2 years, so recent years may be absent."
ar_ag_value_added_usd,2016-12-31,2016,FY,34.926979,USD billions,api,https://api.worldbank.org/v2/country/BRA;ARG;EUU;USA/indicator/NV.AGR.TOTL.CD?format=json&per_page=2000&date=2006:2026,"World Bank / national accounts: agriculture, forestry and fishing value added, current US$. Country=ARG. EUU=European Union aggregate. World Bank data lag 1-2 years, so recent years may be absent."
ar_ag_value_added_usd,2017-12-31,2017,FY,33.672207,USD billions,api,https://api.worldbank.org/v2/country/BRA;ARG;EUU;USA/indicator/NV.AGR.TOTL.CD?format=json&per_page=2000&date=2006:2026,"World Bank / national accounts: agriculture, forestry and fishing value added, current US$. Country=ARG. EUU=European Union aggregate. World Bank data lag 1-2 years, so recent years may be absent."
ar_ag_value_added_usd,2018-12-31,2018,FY,23.815691,USD billions,api,https://api.worldbank.org/v2/country/BRA;ARG;EUU;USA/indicator/NV.AGR.TOTL.CD?format=json&per_page=2000&date=2006:2026,"World Bank / national accounts: agriculture, forestry and fishing value added, current US$. Country=ARG. EUU=European Union aggregate. World Bank data lag 1-2 years, so recent years may be absent."
ar_ag_value_added_usd,2019-12-31,2019,FY,23.814084,USD billions,api,https://api.worldbank.org/v2/country/BRA;ARG;EUU;USA/indicator/NV.AGR.TOTL.CD?format=json&per_page=2000&date=2006:2026,"World Bank / national accounts: agriculture, forestry and fishing value added, current US$. Country=ARG. EUU=European Union aggregate. World Bank data lag 1-2 years, so recent years may be absent."
ar_ag_value_added_usd,2020-12-31,2020,FY,24.521654,USD billions,api,https://api.worldbank.org/v2/country/BRA;ARG;EUU;USA/indicator/NV.AGR.TOTL.CD?format=json&per_page=2000&date=2006:2026,"World Bank / national accounts: agriculture, forestry and fishing value added, current US$. Country=ARG. EUU=European Union aggregate. World Bank data lag 1-2 years, so recent years may be absent."
ar_ag_value_added_usd,2021-12-31,2021,FY,35.476762,USD billions,api,https://api.worldbank.org/v2/country/BRA;ARG;EUU;USA/indicator/NV.AGR.TOTL.CD?format=json&per_page=2000&date=2006:2026,"World Bank / national accounts: agriculture, forestry and fishing value added, current US$. Country=ARG. EUU=European Union aggregate. World Bank data lag 1-2 years, so recent years may be absent."
ar_ag_value_added_usd,2022-12-31,2022,FY,41.473142,USD billions,api,https://api.worldbank.org/v2/country/BRA;ARG;EUU;USA/indicator/NV.AGR.TOTL.CD?format=json&per_page=2000&date=2006:2026,"World Bank / national accounts: agriculture, forestry and fishing value added, current US$. Country=ARG. EUU=European Union aggregate. World Bank data lag 1-2 years, so recent years may be absent."
ar_ag_value_added_usd,2023-12-31,2023,FY,37.972587,USD billions,api,https://api.worldbank.org/v2/country/BRA;ARG;EUU;USA/indicator/NV.AGR.TOTL.CD?format=json&per_page=2000&date=2006:2026,"World Bank / national accounts: agriculture, forestry and fishing value added, current US$. Country=ARG. EUU=European Union aggregate. World Bank data lag 1-2 years, so recent years may be absent."
ar_ag_value_added_usd,2024-12-31,2024,FY,37.063608,USD billions,api,https://api.worldbank.org/v2/country/BRA;ARG;EUU;USA/indicator/NV.AGR.TOTL.CD?format=json&per_page=2000&date=2006:2026,"World Bank / national accounts: agriculture, forestry and fishing value added, current US$. Country=ARG. EUU=European Union aggregate. World Bank data lag 1-2 years, so recent years may be absent."
ar_ag_value_added_usd,2025-12-31,2025,FY,37.793442,USD billions,api,https://api.worldbank.org/v2/country/BRA;ARG;EUU;USA/indicator/NV.AGR.TOTL.CD?format=json&per_page=2000&date=2006:2026,"World Bank / national accounts: agriculture, forestry and fishing value added, current US$. Country=ARG. EUU=European Union aggregate. World Bank data lag 1-2 years, so recent years may be absent."
ar_corn_area_harvested,2006-12-31,2006,FY,2.8,million hectares,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn area harvested, market year 2006/7. Southern-hemisphere crop: market year 2006/7 is planted Sep-Dec 2006 and harvested Jan-Jun 2007, i.e. it lands in Deere fiscal Q1-Q3 of FY2007. Later market years are USDA forecasts."
ar_corn_area_harvested,2007-12-31,2007,FY,3.412,million hectares,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn area harvested, market year 2007/8. Southern-hemisphere crop: market year 2007/8 is planted Sep-Dec 2007 and harvested Jan-Jun 2008, i.e. it lands in Deere fiscal Q1-Q3 of FY2008. Later market years are USDA forecasts."
ar_corn_area_harvested,2008-12-31,2008,FY,2.5,million hectares,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn area harvested, market year 2008/9. Southern-hemisphere crop: market year 2008/9 is planted Sep-Dec 2008 and harvested Jan-Jun 2009, i.e. it lands in Deere fiscal Q1-Q3 of FY2009. Later market years are USDA forecasts."
ar_corn_area_harvested,2009-12-31,2009,FY,3,million hectares,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn area harvested, market year 2009/10. Southern-hemisphere crop: market year 2009/10 is planted Sep-Dec 2009 and harvested Jan-Jun 2010, i.e. it lands in Deere fiscal Q1-Q3 of FY2010. Later market years are USDA forecasts."
ar_corn_area_harvested,2010-12-31,2010,FY,3.75,million hectares,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn area harvested, market year 2010/11. Southern-hemisphere crop: market year 2010/11 is planted Sep-Dec 2010 and harvested Jan-Jun 2011, i.e. it lands in Deere fiscal Q1-Q3 of FY2011. Later market years are USDA forecasts."
ar_corn_area_harvested,2011-12-31,2011,FY,3.6,million hectares,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn area harvested, market year 2011/12. Southern-hemisphere crop: market year 2011/12 is planted Sep-Dec 2011 and harvested Jan-Jun 2012, i.e. it lands in Deere fiscal Q1-Q3 of FY2012. Later market years are USDA forecasts."
ar_corn_area_harvested,2012-12-31,2012,FY,4.308,million hectares,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn area harvested, market year 2012/13. Southern-hemisphere crop: market year 2012/13 is planted Sep-Dec 2012 and harvested Jan-Jun 2013, i.e. it lands in Deere fiscal Q1-Q3 of FY2013. Later market years are USDA forecasts."
ar_corn_area_harvested,2013-12-31,2013,FY,4.33,million hectares,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn area harvested, market year 2013/14. Southern-hemisphere crop: market year 2013/14 is planted Sep-Dec 2013 and harvested Jan-Jun 2014, i.e. it lands in Deere fiscal Q1-Q3 of FY2014. Later market years are USDA forecasts."
ar_corn_area_harvested,2014-12-31,2014,FY,4.03,million hectares,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn area harvested, market year 2014/15. Southern-hemisphere crop: market year 2014/15 is planted Sep-Dec 2014 and harvested Jan-Jun 2015, i.e. it lands in Deere fiscal Q1-Q3 of FY2015. Later market years are USDA forecasts."
ar_corn_area_harvested,2015-12-31,2015,FY,4.245,million hectares,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn area harvested, market year 2015/16. Southern-hemisphere crop: market year 2015/16 is planted Sep-Dec 2015 and harvested Jan-Jun 2016, i.e. it lands in Deere fiscal Q1-Q3 of FY2016. Later market years are USDA forecasts."
ar_corn_area_harvested,2016-12-31,2016,FY,5.244,million hectares,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn area harvested, market year 2016/17. Southern-hemisphere crop: market year 2016/17 is planted Sep-Dec 2016 and harvested Jan-Jun 2017, i.e. it lands in Deere fiscal Q1-Q3 of FY2017. Later market years are USDA forecasts."
ar_corn_area_harvested,2017-12-31,2017,FY,6.21,million hectares,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn area harvested, market year 2017/18. Southern-hemisphere crop: market year 2017/18 is planted Sep-Dec 2017 and harvested Jan-Jun 2018, i.e. it lands in Deere fiscal Q1-Q3 of FY2018. Later market years are USDA forecasts."
ar_corn_area_harvested,2018-12-31,2018,FY,6.68,million hectares,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn area harvested, market year 2018/19. Southern-hemisphere crop: market year 2018/19 is planted Sep-Dec 2018 and harvested Jan-Jun 2019, i.e. it lands in Deere fiscal Q1-Q3 of FY2019. Later market years are USDA forecasts."
ar_corn_area_harvested,2019-12-31,2019,FY,6.69,million hectares,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn area harvested, market year 2019/20. Southern-hemisphere crop: market year 2019/20 is planted Sep-Dec 2019 and harvested Jan-Jun 2020, i.e. it lands in Deere fiscal Q1-Q3 of FY2020. Later market years are USDA forecasts."
ar_corn_area_harvested,2020-12-31,2020,FY,6.94,million hectares,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn area harvested, market year 2020/21. Southern-hemisphere crop: market year 2020/21 is planted Sep-Dec 2020 and harvested Jan-Jun 2021, i.e. it lands in Deere fiscal Q1-Q3 of FY2021. Later market years are USDA forecasts."
ar_corn_area_harvested,2021-12-31,2021,FY,7.44,million hectares,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn area harvested, market year 2021/22. Southern-hemisphere crop: market year 2021/22 is planted Sep-Dec 2021 and harvested Jan-Jun 2022, i.e. it lands in Deere fiscal Q1-Q3 of FY2022. Later market years are USDA forecasts."
ar_corn_area_harvested,2022-12-31,2022,FY,7.2,million hectares,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn area harvested, market year 2022/23. Southern-hemisphere crop: market year 2022/23 is planted Sep-Dec 2022 and harvested Jan-Jun 2023, i.e. it lands in Deere fiscal Q1-Q3 of FY2023. Later market years are USDA forecasts."
ar_corn_area_harvested,2023-12-31,2023,FY,7.725,million hectares,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn area harvested, market year 2023/24. Southern-hemisphere crop: market year 2023/24 is planted Sep-Dec 2023 and harvested Jan-Jun 2024, i.e. it lands in Deere fiscal Q1-Q3 of FY2024. Later market years are USDA forecasts."
ar_corn_area_harvested,2024-12-31,2024,FY,6.825,million hectares,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn area harvested, market year 2024/25. Southern-hemisphere crop: market year 2024/25 is planted Sep-Dec 2024 and harvested Jan-Jun 2025, i.e. it lands in Deere fiscal Q1-Q3 of FY2025. Later market years are USDA forecasts."
ar_corn_area_harvested,2025-12-31,2025,FY,8.2,million hectares,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn area harvested, market year 2025/26. Southern-hemisphere crop: market year 2025/26 is planted Sep-Dec 2025 and harvested Jan-Jun 2026, i.e. it lands in Deere fiscal Q1-Q3 of FY2026. Later market years are USDA forecasts."
ar_corn_area_harvested,2026-12-31,2026,FY,7.9,million hectares,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn area harvested, market year 2026/27. Southern-hemisphere crop: market year 2026/27 is planted Sep-Dec 2026 and harvested Jan-Jun 2027, i.e. it lands in Deere fiscal Q1-Q3 of FY2027. Later market years are USDA forecasts."
ar_corn_production,2006-12-31,2006,FY,22.5,million tonnes,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn production, market year 2006/7. Southern-hemisphere crop: market year 2006/7 is planted Sep-Dec 2006 and harvested Jan-Jun 2007, i.e. it lands in Deere fiscal Q1-Q3 of FY2007. Later market years are USDA forecasts."
ar_corn_production,2007-12-31,2007,FY,22.017,million tonnes,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn production, market year 2007/8. Southern-hemisphere crop: market year 2007/8 is planted Sep-Dec 2007 and harvested Jan-Jun 2008, i.e. it lands in Deere fiscal Q1-Q3 of FY2008. Later market years are USDA forecasts."
ar_corn_production,2008-12-31,2008,FY,15.5,million tonnes,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn production, market year 2008/9. Southern-hemisphere crop: market year 2008/9 is planted Sep-Dec 2008 and harvested Jan-Jun 2009, i.e. it lands in Deere fiscal Q1-Q3 of FY2009. Later market years are USDA forecasts."
ar_corn_production,2009-12-31,2009,FY,25,million tonnes,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn production, market year 2009/10. Southern-hemisphere crop: market year 2009/10 is planted Sep-Dec 2009 and harvested Jan-Jun 2010, i.e. it lands in Deere fiscal Q1-Q3 of FY2010. Later market years are USDA forecasts."
ar_corn_production,2010-12-31,2010,FY,25.2,million tonnes,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn production, market year 2010/11. Southern-hemisphere crop: market year 2010/11 is planted Sep-Dec 2010 and harvested Jan-Jun 2011, i.e. it lands in Deere fiscal Q1-Q3 of FY2011. Later market years are USDA forecasts."
ar_corn_production,2011-12-31,2011,FY,21,million tonnes,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn production, market year 2011/12. Southern-hemisphere crop: market year 2011/12 is planted Sep-Dec 2011 and harvested Jan-Jun 2012, i.e. it lands in Deere fiscal Q1-Q3 of FY2012. Later market years are USDA forecasts."
ar_corn_production,2012-12-31,2012,FY,31.5,million tonnes,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn production, market year 2012/13. Southern-hemisphere crop: market year 2012/13 is planted Sep-Dec 2012 and harvested Jan-Jun 2013, i.e. it lands in Deere fiscal Q1-Q3 of FY2013. Later market years are USDA forecasts."
ar_corn_production,2013-12-31,2013,FY,32.5,million tonnes,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn production, market year 2013/14. Southern-hemisphere crop: market year 2013/14 is planted Sep-Dec 2013 and harvested Jan-Jun 2014, i.e. it lands in Deere fiscal Q1-Q3 of FY2014. Later market years are USDA forecasts."
ar_corn_production,2014-12-31,2014,FY,32.5,million tonnes,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn production, market year 2014/15. Southern-hemisphere crop: market year 2014/15 is planted Sep-Dec 2014 and harvested Jan-Jun 2015, i.e. it lands in Deere fiscal Q1-Q3 of FY2015. Later market years are USDA forecasts."
ar_corn_production,2015-12-31,2015,FY,34.5,million tonnes,api,https://apps.fas.usda.gov/psdonline/downloads/psd_grains_pulses_csv.zip,"USDA FAS PSD Online (bulk CSV, Aug-2026 vintage): Argentina corn production, market year 2015/16. Southern-hemisphere crop: market year 2015/16 is planted Sep-Dec 2015 and harvested Jan-Jun 2016, i.e. it lands in Deere fiscal Q1-Q3 of FY2016. Later market years are USDA forecasts."
