series_id,period_end,fiscal_year,fiscal_quarter,segment,geography,product_line,value,units,basis,source,notes
de_revrec_product_line,2019-01-27,2019,Q1,,,Large agriculture,2167,USDm,rev-rec,2019-02-15__de-us-20190215-q1-10q__469204.md; 2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2019-01-27,2019,Q1,Agriculture and Turf,,Other,296,USDm,rev-rec,2019-02-15__de-us-20190215-q1-10q__469204.md; 2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2019-01-27,2019,Q1,Construction and Forestry,,Other,102,USDm,rev-rec,2019-02-15__de-us-20190215-q1-10q__469204.md; 2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2019-01-27,2019,Q1,,,Other,398,USDm,rev-rec,2019-02-15__de-us-20190215-q1-10q__469204.md; 2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2019-01-27,2019,Q1,Construction and Forestry,,Roadbuilding,598,USDm,rev-rec,2019-02-15__de-us-20190215-q1-10q__469204.md; 2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2019-01-27,2019,Q1,,,Roadbuilding,598,USDm,rev-rec,2019-02-15__de-us-20190215-q1-10q__469204.md; 2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2019-01-27,2019,Q1,Agriculture and Turf,,Small agriculture,1808,USDm,rev-rec,2019-02-15__de-us-20190215-q1-10q__469204.md; 2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2019-01-27,2019,Q1,,,Small agriculture,1808,USDm,rev-rec,2019-02-15__de-us-20190215-q1-10q__469204.md; 2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2019-01-27,2019,Q1,Agriculture and Turf,,Turf,506,USDm,rev-rec,2019-02-15__de-us-20190215-q1-10q__469204.md; 2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2019-01-27,2019,Q1,,,Turf,506,USDm,rev-rec,2019-02-15__de-us-20190215-q1-10q__469204.md; 2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_timing,2019-01-27,2019,Q1,Agriculture and Turf,,At a point in time,4755,USDm,rev-rec,2019-02-15__de-us-20190215-q1-10q__469204.md; 2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_timing,2019-01-27,2019,Q1,Construction and Forestry,,At a point in time,2313,USDm,rev-rec,2019-02-15__de-us-20190215-q1-10q__469204.md; 2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_timing,2019-01-27,2019,Q1,,,At a point in time,7068,USDm,rev-rec,2019-02-15__de-us-20190215-q1-10q__469204.md; 2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_timing,2019-01-27,2019,Q1,Agriculture and Turf,,Over time,42,USDm,rev-rec,2019-02-15__de-us-20190215-q1-10q__469204.md; 2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_timing,2019-01-27,2019,Q1,Construction and Forestry,,Over time,19,USDm,rev-rec,2019-02-15__de-us-20190215-q1-10q__469204.md; 2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_timing,2019-01-27,2019,Q1,Financial Services,,Over time,855,USDm,rev-rec,2019-02-15__de-us-20190215-q1-10q__469204.md; 2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_timing,2019-01-27,2019,Q1,,,Over time,916,USDm,rev-rec,2019-02-15__de-us-20190215-q1-10q__469204.md; 2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2019-04-28,2019,Q2,Construction and Forestry,,Compact construction,320,USDm,rev-rec,2019-05-17__de-us-20190517-q2-10q__469675.md; 2020-05-21__de-us-20200521-q2-10q__469470.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2019-04-28,2019,Q2,,,Compact construction,320,USDm,rev-rec,2019-05-17__de-us-20190517-q2-10q__469675.md; 2020-05-21__de-us-20200521-q2-10q__469470.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2019-04-28,2019,Q2,Construction and Forestry,,Construction,1478,USDm,rev-rec,2019-05-17__de-us-20190517-q2-10q__469675.md; 2020-05-21__de-us-20200521-q2-10q__469470.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2019-04-28,2019,Q2,,,Construction,1478,USDm,rev-rec,2019-05-17__de-us-20190517-q2-10q__469675.md; 2020-05-21__de-us-20200521-q2-10q__469470.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2019-04-28,2019,Q2,Agriculture and Turf,,Financial products,25,USDm,rev-rec,2019-05-17__de-us-20190517-q2-10q__469675.md; 2020-05-21__de-us-20200521-q2-10q__469470.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2019-04-28,2019,Q2,Construction and Forestry,,Financial products,6,USDm,rev-rec,2019-05-17__de-us-20190517-q2-10q__469675.md; 2020-05-21__de-us-20200521-q2-10q__469470.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2019-04-28,2019,Q2,Financial Services,,Financial products,886,USDm,rev-rec,2019-05-17__de-us-20190517-q2-10q__469675.md; 2020-05-21__de-us-20200521-q2-10q__469470.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2019-04-28,2019,Q2,,,Financial products,917,USDm,rev-rec,2019-05-17__de-us-20190517-q2-10q__469675.md; 2020-05-21__de-us-20200521-q2-10q__469470.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2019-04-28,2019,Q2,Construction and Forestry,,Forestry,338,USDm,rev-rec,2019-05-17__de-us-20190517-q2-10q__469675.md; 2020-05-21__de-us-20200521-q2-10q__469470.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2019-04-28,2019,Q2,,,Forestry,338,USDm,rev-rec,2019-05-17__de-us-20190517-q2-10q__469675.md; 2020-05-21__de-us-20200521-q2-10q__469470.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2019-04-28,2019,Q2,Agriculture and Turf,,Large agriculture,3494,USDm,rev-rec,2019-05-17__de-us-20190517-q2-10q__469675.md; 2020-05-21__de-us-20200521-q2-10q__469470.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2019-04-28,2019,Q2,,,Large agriculture,3494,USDm,rev-rec,2019-05-17__de-us-20190517-q2-10q__469675.md; 2020-05-21__de-us-20200521-q2-10q__469470.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2019-04-28,2019,Q2,Agriculture and Turf,,Other,257,USDm,rev-rec,2019-05-17__de-us-20190517-q2-10q__469675.md; 2020-05-21__de-us-20200521-q2-10q__469470.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2019-04-28,2019,Q2,Construction and Forestry,,Other,103,USDm,rev-rec,2019-05-17__de-us-20190517-q2-10q__469675.md; 2020-05-21__de-us-20200521-q2-10q__469470.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2019-04-28,2019,Q2,,,Other,360,USDm,rev-rec,2019-05-17__de-us-20190517-q2-10q__469675.md; 2020-05-21__de-us-20200521-q2-10q__469470.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2019-04-28,2019,Q2,Construction and Forestry,,Roadbuilding,814,USDm,rev-rec,2019-05-17__de-us-20190517-q2-10q__469675.md; 2020-05-21__de-us-20200521-q2-10q__469470.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2019-04-28,2019,Q2,,,Roadbuilding,814,USDm,rev-rec,2019-05-17__de-us-20190517-q2-10q__469675.md; 2020-05-21__de-us-20200521-q2-10q__469470.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2019-04-28,2019,Q2,Agriculture and Turf,,Small agriculture,2632,USDm,rev-rec,2019-05-17__de-us-20190517-q2-10q__469675.md; 2020-05-21__de-us-20200521-q2-10q__469470.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2019-04-28,2019,Q2,,,Small agriculture,2632,USDm,rev-rec,2019-05-17__de-us-20190517-q2-10q__469675.md; 2020-05-21__de-us-20200521-q2-10q__469470.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2019-04-28,2019,Q2,Agriculture and Turf,,Turf,989,USDm,rev-rec,2019-05-17__de-us-20190517-q2-10q__469675.md; 2020-05-21__de-us-20200521-q2-10q__469470.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2019-04-28,2019,Q2,,,Turf,989,USDm,rev-rec,2019-05-17__de-us-20190517-q2-10q__469675.md; 2020-05-21__de-us-20200521-q2-10q__469470.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_timing,2019-04-28,2019,Q2,Agriculture and Turf,,At a point in time,7345,USDm,rev-rec,2019-05-17__de-us-20190517-q2-10q__469675.md; 2020-05-21__de-us-20200521-q2-10q__469470.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_timing,2019-04-28,2019,Q2,Construction and Forestry,,At a point in time,3034,USDm,rev-rec,2019-05-17__de-us-20190517-q2-10q__469675.md; 2020-05-21__de-us-20200521-q2-10q__469470.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_timing,2019-04-28,2019,Q2,,,At a point in time,10379,USDm,rev-rec,2019-05-17__de-us-20190517-q2-10q__469675.md; 2020-05-21__de-us-20200521-q2-10q__469470.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_timing,2019-04-28,2019,Q2,Agriculture and Turf,,Over time,52,USDm,rev-rec,2019-05-17__de-us-20190517-q2-10q__469675.md; 2020-05-21__de-us-20200521-q2-10q__469470.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_timing,2019-04-28,2019,Q2,Construction and Forestry,,Over time,25,USDm,rev-rec,2019-05-17__de-us-20190517-q2-10q__469675.md; 2020-05-21__de-us-20200521-q2-10q__469470.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_timing,2019-04-28,2019,Q2,Financial Services,,Over time,886,USDm,rev-rec,2019-05-17__de-us-20190517-q2-10q__469675.md; 2020-05-21__de-us-20200521-q2-10q__469470.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_timing,2019-04-28,2019,Q2,,,Over time,963,USDm,rev-rec,2019-05-17__de-us-20190517-q2-10q__469675.md; 2020-05-21__de-us-20200521-q2-10q__469470.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2019-07-28,2019,Q3,Construction and Forestry,,Compact construction,320,USDm,rev-rec,2019-08-16__de-us-20190816-q3-10q__469206.md; 2020-08-20__de-us-20200820-q3-10q__105822.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2019-07-28,2019,Q3,,,Compact construction,320,USDm,rev-rec,2019-08-16__de-us-20190816-q3-10q__469206.md; 2020-08-20__de-us-20200820-q3-10q__105822.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2019-07-28,2019,Q3,Construction and Forestry,,Construction,1319,USDm,rev-rec,2019-08-16__de-us-20190816-q3-10q__469206.md; 2020-08-20__de-us-20200820-q3-10q__105822.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2019-07-28,2019,Q3,,,Construction,1319,USDm,rev-rec,2019-08-16__de-us-20190816-q3-10q__469206.md; 2020-08-20__de-us-20200820-q3-10q__105822.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2019-07-28,2019,Q3,Agriculture and Turf,,Financial products,25,USDm,rev-rec,2019-08-16__de-us-20190816-q3-10q__469206.md; 2020-08-20__de-us-20200820-q3-10q__105822.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2019-07-28,2019,Q3,Construction and Forestry,,Financial products,7,USDm,rev-rec,2019-08-16__de-us-20190816-q3-10q__469206.md; 2020-08-20__de-us-20200820-q3-10q__105822.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2019-07-28,2019,Q3,Financial Services,,Financial products,910,USDm,rev-rec,2019-08-16__de-us-20190816-q3-10q__469206.md; 2020-08-20__de-us-20200820-q3-10q__105822.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2019-07-28,2019,Q3,,,Financial products,942,USDm,rev-rec,2019-08-16__de-us-20190816-q3-10q__469206.md; 2020-08-20__de-us-20200820-q3-10q__105822.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2019-07-28,2019,Q3,Construction and Forestry,,Forestry,333,USDm,rev-rec,2019-08-16__de-us-20190816-q3-10q__469206.md; 2020-08-20__de-us-20200820-q3-10q__105822.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2019-07-28,2019,Q3,,,Forestry,333,USDm,rev-rec,2019-08-16__de-us-20190816-q3-10q__469206.md; 2020-08-20__de-us-20200820-q3-10q__105822.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2019-07-28,2019,Q3,Agriculture and Turf,,Large agriculture,2985,USDm,rev-rec,2019-08-16__de-us-20190816-q3-10q__469206.md; 2020-08-20__de-us-20200820-q3-10q__105822.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2019-07-28,2019,Q3,,,Large agriculture,2985,USDm,rev-rec,2019-08-16__de-us-20190816-q3-10q__469206.md; 2020-08-20__de-us-20200820-q3-10q__105822.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2019-07-28,2019,Q3,Agriculture and Turf,,Other,153,USDm,rev-rec,2019-08-16__de-us-20190816-q3-10q__469206.md; 2020-08-20__de-us-20200820-q3-10q__105822.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2019-07-28,2019,Q3,Construction and Forestry,,Other,100,USDm,rev-rec,2019-08-16__de-us-20190816-q3-10q__469206.md; 2020-08-20__de-us-20200820-q3-10q__105822.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2019-07-28,2019,Q3,,,Other,253,USDm,rev-rec,2019-08-16__de-us-20190816-q3-10q__469206.md; 2020-08-20__de-us-20200820-q3-10q__105822.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2019-07-28,2019,Q3,Construction and Forestry,,Roadbuilding,1008,USDm,rev-rec,2019-08-16__de-us-20190816-q3-10q__469206.md; 2020-08-20__de-us-20200820-q3-10q__105822.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2019-07-28,2019,Q3,,,Roadbuilding,1008,USDm,rev-rec,2019-08-16__de-us-20190816-q3-10q__469206.md; 2020-08-20__de-us-20200820-q3-10q__105822.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2019-07-28,2019,Q3,Agriculture and Turf,,Small agriculture,2172,USDm,rev-rec,2019-08-16__de-us-20190816-q3-10q__469206.md; 2020-08-20__de-us-20200820-q3-10q__105822.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2019-07-28,2019,Q3,,,Small agriculture,2172,USDm,rev-rec,2019-08-16__de-us-20190816-q3-10q__469206.md; 2020-08-20__de-us-20200820-q3-10q__105822.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2019-07-28,2019,Q3,Agriculture and Turf,,Turf,704,USDm,rev-rec,2019-08-16__de-us-20190816-q3-10q__469206.md; 2020-08-20__de-us-20200820-q3-10q__105822.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2019-07-28,2019,Q3,,,Turf,704,USDm,rev-rec,2019-08-16__de-us-20190816-q3-10q__469206.md; 2020-08-20__de-us-20200820-q3-10q__105822.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_timing,2019-07-28,2019,Q3,Agriculture and Turf,,At a point in time,5988,USDm,rev-rec,2019-08-16__de-us-20190816-q3-10q__469206.md; 2020-08-20__de-us-20200820-q3-10q__105822.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_timing,2019-07-28,2019,Q3,Construction and Forestry,,At a point in time,3055,USDm,rev-rec,2019-08-16__de-us-20190816-q3-10q__469206.md; 2020-08-20__de-us-20200820-q3-10q__105822.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_timing,2019-07-28,2019,Q3,,,At a point in time,9043,USDm,rev-rec,2019-08-16__de-us-20190816-q3-10q__469206.md; 2020-08-20__de-us-20200820-q3-10q__105822.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_timing,2019-07-28,2019,Q3,Agriculture and Turf,,Over time,51,USDm,rev-rec,2019-08-16__de-us-20190816-q3-10q__469206.md; 2020-08-20__de-us-20200820-q3-10q__105822.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_timing,2019-07-28,2019,Q3,Construction and Forestry,,Over time,32,USDm,rev-rec,2019-08-16__de-us-20190816-q3-10q__469206.md; 2020-08-20__de-us-20200820-q3-10q__105822.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_timing,2019-07-28,2019,Q3,Financial Services,,Over time,910,USDm,rev-rec,2019-08-16__de-us-20190816-q3-10q__469206.md; 2020-08-20__de-us-20200820-q3-10q__105822.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_timing,2019-07-28,2019,Q3,,,Over time,993,USDm,rev-rec,2019-08-16__de-us-20190816-q3-10q__469206.md; 2020-08-20__de-us-20200820-q3-10q__105822.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2020-02-02,2020,Q1,Construction and Forestry,,Compact construction,288,USDm,rev-rec,2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2020-02-02,2020,Q1,,,Compact construction,288,USDm,rev-rec,2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2020-02-02,2020,Q1,Construction and Forestry,,Construction,841,USDm,rev-rec,2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2020-02-02,2020,Q1,,,Construction,841,USDm,rev-rec,2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2020-02-02,2020,Q1,Agriculture and Turf,,Financial products,27,USDm,rev-rec,2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2020-02-02,2020,Q1,Construction and Forestry,,Financial products,7,USDm,rev-rec,2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2020-02-02,2020,Q1,Financial Services,,Financial products,931,USDm,rev-rec,2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2020-02-02,2020,Q1,,,Financial products,965,USDm,rev-rec,2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2020-02-02,2020,Q1,Construction and Forestry,,Forestry,274,USDm,rev-rec,2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2020-02-02,2020,Q1,,,Forestry,274,USDm,rev-rec,2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2020-02-02,2020,Q1,Agriculture and Turf,,Large agriculture,2139,USDm,rev-rec,2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2020-02-02,2020,Q1,,,Large agriculture,2139,USDm,rev-rec,2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2020-02-02,2020,Q1,Agriculture and Turf,,Other,196,USDm,rev-rec,2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2020-02-02,2020,Q1,Construction and Forestry,,Other,90,USDm,rev-rec,2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2020-02-02,2020,Q1,,,Other,286,USDm,rev-rec,2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2020-02-02,2020,Q1,Construction and Forestry,,Roadbuilding,605,USDm,rev-rec,2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2020-02-02,2020,Q1,,,Roadbuilding,605,USDm,rev-rec,2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2020-02-02,2020,Q1,Agriculture and Turf,,Small agriculture,1765,USDm,rev-rec,2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2020-02-02,2020,Q1,,,Small agriculture,1765,USDm,rev-rec,2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2020-02-02,2020,Q1,Agriculture and Turf,,Turf,468,USDm,rev-rec,2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_product_line,2020-02-02,2020,Q1,,,Turf,468,USDm,rev-rec,2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_timing,2020-02-02,2020,Q1,Agriculture and Turf,,At a point in time,4540,USDm,rev-rec,2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_timing,2020-02-02,2020,Q1,Construction and Forestry,,At a point in time,2079,USDm,rev-rec,2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_timing,2020-02-02,2020,Q1,Financial Services,,At a point in time,26,USDm,rev-rec,2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_timing,2020-02-02,2020,Q1,,,At a point in time,6645,USDm,rev-rec,2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_timing,2020-02-02,2020,Q1,Agriculture and Turf,,Over time,55,USDm,rev-rec,2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_timing,2020-02-02,2020,Q1,Construction and Forestry,,Over time,26,USDm,rev-rec,2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_timing,2020-02-02,2020,Q1,Financial Services,,Over time,905,USDm,rev-rec,2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure)
de_revrec_timing,2020-02-02,2020,Q1,,,Over time,986,USDm,rev-rec,2020-02-21__de-us-20200221-q1-10q__468373.md,taxonomy=AT/CF (pre-2021 segment structure); all segments
de_revrec_product_line,2020-02-02,2020,Q1,CF,,Compact construction,288,USDm,rev-rec,derived,derived: 6 months ended 2020-05-03 minus 3 months ended 2020-05-03; period end from that year's Q1 10-Q; taxonomy=PPA/SAT/CF (2021 Smart Industrial structure)
de_revrec_product_line,2020-02-02,2020,Q1,,,Compact construction,288,USDm,rev-rec,derived,derived: 6 months ended 2020-05-03 minus 3 months ended 2020-05-03; period end from that year's Q1 10-Q; taxonomy=PPA/SAT/CF (2021 Smart Industrial structure); all segments
de_revrec_product_line,2020-02-02,2020,Q1,CF,,Construction,841,USDm,rev-rec,derived,derived: 6 months ended 2020-05-03 minus 3 months ended 2020-05-03; period end from that year's Q1 10-Q; taxonomy=PPA/SAT/CF (2021 Smart Industrial structure)
