series_id,period_end,fiscal_year,fiscal_quarter,geography,country,segment,value,units,source_type,source,notes
de_rev606_latam,2019-10-27,2019,Q4,Latin America,,TOTAL,1143,USDm,filing,challenge/offline-data/deere/filings/2019-11-27__de-us-20191127-q4-10k__469283.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. derived FY-9M; A&T 866 (pre-split)"
de_rev606_latam,2019-10-27,2019,Q4,Latin America,,AT_COMBINED,866,USDm,filing,challenge/offline-data/deere/filings/2019-11-27__de-us-20191127-q4-10k__469283.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. derived FY-9M; A&T 866 (pre-split)"
de_rev606_latam,2020-02-02,2020,Q1,Latin America,,CF,159,USDm,filing,challenge/offline-data/deere/filings/2020-02-21__de-us-20200221-q1-10q__468373.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. A&T 455 (pre-split)"
de_rev606_latam,2020-02-02,2020,Q1,Latin America,,FS,66,USDm,filing,challenge/offline-data/deere/filings/2020-02-21__de-us-20200221-q1-10q__468373.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. A&T 455 (pre-split)"
de_rev606_latam,2020-02-02,2020,Q1,Latin America,,TOTAL,680,USDm,filing,challenge/offline-data/deere/filings/2020-02-21__de-us-20200221-q1-10q__468373.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. A&T 455 (pre-split)"
de_rev606_latam,2020-02-02,2020,Q1,Latin America,,AT_COMBINED,455,USDm,filing,challenge/offline-data/deere/filings/2020-02-21__de-us-20200221-q1-10q__468373.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. A&T 455 (pre-split)"
de_rev606_latam,2020-05-03,2020,Q2,Latin America,,CF,135,USDm,filing,challenge/offline-data/deere/filings/2020-05-21__de-us-20200521-q2-10q__469470.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. A&T 458 (pre-split)"
de_rev606_latam,2020-05-03,2020,Q2,Latin America,,FS,60,USDm,filing,challenge/offline-data/deere/filings/2020-05-21__de-us-20200521-q2-10q__469470.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. A&T 458 (pre-split)"
de_rev606_latam,2020-05-03,2020,Q2,Latin America,,TOTAL,653,USDm,filing,challenge/offline-data/deere/filings/2020-05-21__de-us-20200521-q2-10q__469470.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. A&T 458 (pre-split)"
de_rev606_latam,2020-05-03,2020,Q2,Latin America,,AT_COMBINED,458,USDm,filing,challenge/offline-data/deere/filings/2020-05-21__de-us-20200521-q2-10q__469470.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. A&T 458 (pre-split)"
de_rev606_latam,2020-08-02,2020,Q3,Latin America,,PPA,512,USDm,filing,challenge/offline-data/deere/filings/2021-08-20__de-us-20210820-q3-10q__105837.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. restated PPA/SAT comparative"
de_rev606_latam,2020-08-02,2020,Q3,Latin America,,SAT,90,USDm,filing,challenge/offline-data/deere/filings/2021-08-20__de-us-20210820-q3-10q__105837.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. restated PPA/SAT comparative"
de_rev606_latam,2020-08-02,2020,Q3,Latin America,,CF,124,USDm,filing,challenge/offline-data/deere/filings/2021-08-20__de-us-20210820-q3-10q__105837.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. restated PPA/SAT comparative"
de_rev606_latam,2020-08-02,2020,Q3,Latin America,,FS,51,USDm,filing,challenge/offline-data/deere/filings/2021-08-20__de-us-20210820-q3-10q__105837.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. restated PPA/SAT comparative"
de_rev606_latam,2020-08-02,2020,Q3,Latin America,,TOTAL,777,USDm,filing,challenge/offline-data/deere/filings/2021-08-20__de-us-20210820-q3-10q__105837.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. restated PPA/SAT comparative"
de_rev606_latam,2020-11-01,2020,Q4,Latin America,,CF,135,USDm,filing,challenge/offline-data/deere/filings/2021-11-24__de-us-20211124-q4-10k__131650.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. derived FY-9M; A&T 721"
de_rev606_latam,2020-11-01,2020,Q4,Latin America,,FS,57,USDm,filing,challenge/offline-data/deere/filings/2021-11-24__de-us-20211124-q4-10k__131650.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. derived FY-9M; A&T 721"
de_rev606_latam,2020-11-01,2020,Q4,Latin America,,TOTAL,913,USDm,filing,challenge/offline-data/deere/filings/2021-11-24__de-us-20211124-q4-10k__131650.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. derived FY-9M; A&T 721"
de_rev606_latam,2020-11-01,2020,Q4,Latin America,,AT_COMBINED,721,USDm,filing,challenge/offline-data/deere/filings/2021-11-24__de-us-20211124-q4-10k__131650.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. derived FY-9M; A&T 721"
de_rev606_latam,2021-01-31,2021,Q1,Latin America,,PPA,513,USDm,filing,challenge/offline-data/deere/filings/2021-02-19__de-us-20210219-q1-10q__105814.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2021-01-31,2021,Q1,Latin America,,SAT,77,USDm,filing,challenge/offline-data/deere/filings/2021-02-19__de-us-20210219-q1-10q__105814.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2021-01-31,2021,Q1,Latin America,,CF,170,USDm,filing,challenge/offline-data/deere/filings/2021-02-19__de-us-20210219-q1-10q__105814.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2021-01-31,2021,Q1,Latin America,,FS,59,USDm,filing,challenge/offline-data/deere/filings/2021-02-19__de-us-20210219-q1-10q__105814.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2021-01-31,2021,Q1,Latin America,,TOTAL,819,USDm,filing,challenge/offline-data/deere/filings/2021-02-19__de-us-20210219-q1-10q__105814.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2021-05-02,2021,Q2,Latin America,,PPA,700,USDm,filing,challenge/offline-data/deere/filings/2021-05-21__de-us-20210521-q2-10q__105821.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2021-05-02,2021,Q2,Latin America,,SAT,103,USDm,filing,challenge/offline-data/deere/filings/2021-05-21__de-us-20210521-q2-10q__105821.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2021-05-02,2021,Q2,Latin America,,CF,220,USDm,filing,challenge/offline-data/deere/filings/2021-05-21__de-us-20210521-q2-10q__105821.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2021-05-02,2021,Q2,Latin America,,FS,60,USDm,filing,challenge/offline-data/deere/filings/2021-05-21__de-us-20210521-q2-10q__105821.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2021-05-02,2021,Q2,Latin America,,TOTAL,1083,USDm,filing,challenge/offline-data/deere/filings/2021-05-21__de-us-20210521-q2-10q__105821.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2021-08-01,2021,Q3,Latin America,,PPA,758,USDm,filing,challenge/offline-data/deere/filings/2021-08-20__de-us-20210820-q3-10q__105837.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2021-08-01,2021,Q3,Latin America,,SAT,125,USDm,filing,challenge/offline-data/deere/filings/2021-08-20__de-us-20210820-q3-10q__105837.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2021-08-01,2021,Q3,Latin America,,CF,227,USDm,filing,challenge/offline-data/deere/filings/2021-08-20__de-us-20210820-q3-10q__105837.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2021-08-01,2021,Q3,Latin America,,FS,60,USDm,filing,challenge/offline-data/deere/filings/2021-08-20__de-us-20210820-q3-10q__105837.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2021-08-01,2021,Q3,Latin America,,TOTAL,1170,USDm,filing,challenge/offline-data/deere/filings/2021-08-20__de-us-20210820-q3-10q__105837.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2021-10-31,2021,Q4,Latin America,,PPA,945,USDm,filing,challenge/offline-data/deere/filings/2021-11-24__de-us-20211124-q4-10k__131650.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. derived FY-9M"
de_rev606_latam,2021-10-31,2021,Q4,Latin America,,SAT,151,USDm,filing,challenge/offline-data/deere/filings/2021-11-24__de-us-20211124-q4-10k__131650.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. derived FY-9M"
de_rev606_latam,2021-10-31,2021,Q4,Latin America,,CF,286,USDm,filing,challenge/offline-data/deere/filings/2021-11-24__de-us-20211124-q4-10k__131650.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. derived FY-9M"
de_rev606_latam,2021-10-31,2021,Q4,Latin America,,FS,68,USDm,filing,challenge/offline-data/deere/filings/2021-11-24__de-us-20211124-q4-10k__131650.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. derived FY-9M"
de_rev606_latam,2021-10-31,2021,Q4,Latin America,,TOTAL,1450,USDm,filing,challenge/offline-data/deere/filings/2021-11-24__de-us-20211124-q4-10k__131650.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. derived FY-9M"
de_rev606_latam,2022-01-30,2022,Q1,Latin America,,PPA,776,USDm,filing,challenge/offline-data/deere/filings/2022-02-18__de-us-20220218-q1-10q__105834.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2022-01-30,2022,Q1,Latin America,,SAT,104,USDm,filing,challenge/offline-data/deere/filings/2022-02-18__de-us-20220218-q1-10q__105834.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2022-01-30,2022,Q1,Latin America,,CF,228,USDm,filing,challenge/offline-data/deere/filings/2022-02-18__de-us-20220218-q1-10q__105834.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2022-01-30,2022,Q1,Latin America,,FS,68,USDm,filing,challenge/offline-data/deere/filings/2022-02-18__de-us-20220218-q1-10q__105834.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2022-01-30,2022,Q1,Latin America,,TOTAL,1176,USDm,filing,challenge/offline-data/deere/filings/2022-02-18__de-us-20220218-q1-10q__105834.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2022-05-01,2022,Q2,Latin America,,PPA,1126,USDm,filing,challenge/offline-data/deere/filings/2022-05-20__de-us-20220520-q2-10q__105838.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2022-05-01,2022,Q2,Latin America,,SAT,134,USDm,filing,challenge/offline-data/deere/filings/2022-05-20__de-us-20220520-q2-10q__105838.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2022-05-01,2022,Q2,Latin America,,CF,333,USDm,filing,challenge/offline-data/deere/filings/2022-05-20__de-us-20220520-q2-10q__105838.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2022-05-01,2022,Q2,Latin America,,FS,73,USDm,filing,challenge/offline-data/deere/filings/2022-05-20__de-us-20220520-q2-10q__105838.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2022-05-01,2022,Q2,Latin America,,TOTAL,1666,USDm,filing,challenge/offline-data/deere/filings/2022-05-20__de-us-20220520-q2-10q__105838.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2022-07-31,2022,Q3,Latin America,,PPA,1327,USDm,filing,challenge/offline-data/deere/filings/2022-08-19__de-us-20220819-q3-10q__105818.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2022-07-31,2022,Q3,Latin America,,SAT,155,USDm,filing,challenge/offline-data/deere/filings/2022-08-19__de-us-20220819-q3-10q__105818.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2022-07-31,2022,Q3,Latin America,,CF,459,USDm,filing,challenge/offline-data/deere/filings/2022-08-19__de-us-20220819-q3-10q__105818.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2022-07-31,2022,Q3,Latin America,,FS,77,USDm,filing,challenge/offline-data/deere/filings/2022-08-19__de-us-20220819-q3-10q__105818.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2022-07-31,2022,Q3,Latin America,,TOTAL,2018,USDm,filing,challenge/offline-data/deere/filings/2022-08-19__de-us-20220819-q3-10q__105818.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2022-10-30,2022,Q4,Latin America,,PPA,1762,USDm,filing,challenge/offline-data/deere/filings/2022-11-23__de-us-20221123-q4-10k__105816.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. derived FY-9M"
de_rev606_latam,2022-10-30,2022,Q4,Latin America,,SAT,185,USDm,filing,challenge/offline-data/deere/filings/2022-11-23__de-us-20221123-q4-10k__105816.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. derived FY-9M"
de_rev606_latam,2022-10-30,2022,Q4,Latin America,,CF,447,USDm,filing,challenge/offline-data/deere/filings/2022-11-23__de-us-20221123-q4-10k__105816.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. derived FY-9M"
de_rev606_latam,2022-10-30,2022,Q4,Latin America,,FS,85,USDm,filing,challenge/offline-data/deere/filings/2022-11-23__de-us-20221123-q4-10k__105816.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. derived FY-9M"
de_rev606_latam,2022-10-30,2022,Q4,Latin America,,TOTAL,2479,USDm,filing,challenge/offline-data/deere/filings/2022-11-23__de-us-20221123-q4-10k__105816.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. derived FY-9M"
de_rev606_latam,2023-01-29,2023,Q1,Latin America,,PPA,1237,USDm,filing,challenge/offline-data/deere/filings/2023-02-17__de-us-20230217-q1-10q__105813.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2023-01-29,2023,Q1,Latin America,,SAT,156,USDm,filing,challenge/offline-data/deere/filings/2023-02-17__de-us-20230217-q1-10q__105813.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2023-01-29,2023,Q1,Latin America,,CF,339,USDm,filing,challenge/offline-data/deere/filings/2023-02-17__de-us-20230217-q1-10q__105813.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2023-01-29,2023,Q1,Latin America,,FS,95,USDm,filing,challenge/offline-data/deere/filings/2023-02-17__de-us-20230217-q1-10q__105813.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2023-01-29,2023,Q1,Latin America,,TOTAL,1827,USDm,filing,challenge/offline-data/deere/filings/2023-02-17__de-us-20230217-q1-10q__105813.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2023-04-30,2023,Q2,Latin America,,PPA,1543,USDm,filing,challenge/offline-data/deere/filings/2023-05-19__de-us-20230519-q2-10q__105852.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2023-04-30,2023,Q2,Latin America,,SAT,201,USDm,filing,challenge/offline-data/deere/filings/2023-05-19__de-us-20230519-q2-10q__105852.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2023-04-30,2023,Q2,Latin America,,CF,388,USDm,filing,challenge/offline-data/deere/filings/2023-05-19__de-us-20230519-q2-10q__105852.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2023-04-30,2023,Q2,Latin America,,FS,106,USDm,filing,challenge/offline-data/deere/filings/2023-05-19__de-us-20230519-q2-10q__105852.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2023-04-30,2023,Q2,Latin America,,TOTAL,2238,USDm,filing,challenge/offline-data/deere/filings/2023-05-19__de-us-20230519-q2-10q__105852.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2023-07-30,2023,Q3,Latin America,,PPA,1326,USDm,filing,challenge/offline-data/deere/filings/2023-08-18__de-us-20230818-q3-10q__105835.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2023-07-30,2023,Q3,Latin America,,SAT,220,USDm,filing,challenge/offline-data/deere/filings/2023-08-18__de-us-20230818-q3-10q__105835.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2023-07-30,2023,Q3,Latin America,,CF,371,USDm,filing,challenge/offline-data/deere/filings/2023-08-18__de-us-20230818-q3-10q__105835.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2023-07-30,2023,Q3,Latin America,,FS,117,USDm,filing,challenge/offline-data/deere/filings/2023-08-18__de-us-20230818-q3-10q__105835.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2023-07-30,2023,Q3,Latin America,,TOTAL,2034,USDm,filing,challenge/offline-data/deere/filings/2023-08-18__de-us-20230818-q3-10q__105835.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2023-10-29,2023,Q4,Latin America,,PPA,1502,USDm,filing,challenge/offline-data/deere/filings/2023-11-22__de-us-20231122-q4-10k__105844.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. derived FY-9M"
de_rev606_latam,2023-10-29,2023,Q4,Latin America,,SAT,130,USDm,filing,challenge/offline-data/deere/filings/2023-11-22__de-us-20231122-q4-10k__105844.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. derived FY-9M"
de_rev606_latam,2023-10-29,2023,Q4,Latin America,,CF,331,USDm,filing,challenge/offline-data/deere/filings/2023-11-22__de-us-20231122-q4-10k__105844.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. derived FY-9M"
de_rev606_latam,2023-10-29,2023,Q4,Latin America,,FS,135,USDm,filing,challenge/offline-data/deere/filings/2023-11-22__de-us-20231122-q4-10k__105844.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. derived FY-9M"
de_rev606_latam,2023-10-29,2023,Q4,Latin America,,TOTAL,2098,USDm,filing,challenge/offline-data/deere/filings/2023-11-22__de-us-20231122-q4-10k__105844.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. derived FY-9M"
de_rev606_latam,2024-01-28,2024,Q1,Latin America,,PPA,819,USDm,filing,challenge/offline-data/deere/filings/2024-02-15__de-us-20240215-q1-10q__105826.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2024-01-28,2024,Q1,Latin America,,SAT,98,USDm,filing,challenge/offline-data/deere/filings/2024-02-15__de-us-20240215-q1-10q__105826.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2024-01-28,2024,Q1,Latin America,,CF,256,USDm,filing,challenge/offline-data/deere/filings/2024-02-15__de-us-20240215-q1-10q__105826.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2024-01-28,2024,Q1,Latin America,,FS,130,USDm,filing,challenge/offline-data/deere/filings/2024-02-15__de-us-20240215-q1-10q__105826.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2024-01-28,2024,Q1,Latin America,,TOTAL,1303,USDm,filing,challenge/offline-data/deere/filings/2024-02-15__de-us-20240215-q1-10q__105826.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2024-04-28,2024,Q2,Latin America,,PPA,850,USDm,filing,challenge/offline-data/deere/filings/2024-05-16__de-us-20240516-q2-10q__105820.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2024-04-28,2024,Q2,Latin America,,SAT,103,USDm,filing,challenge/offline-data/deere/filings/2024-05-16__de-us-20240516-q2-10q__105820.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2024-04-28,2024,Q2,Latin America,,CF,334,USDm,filing,challenge/offline-data/deere/filings/2024-05-16__de-us-20240516-q2-10q__105820.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2024-04-28,2024,Q2,Latin America,,FS,122,USDm,filing,challenge/offline-data/deere/filings/2024-05-16__de-us-20240516-q2-10q__105820.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2024-04-28,2024,Q2,Latin America,,TOTAL,1409,USDm,filing,challenge/offline-data/deere/filings/2024-05-16__de-us-20240516-q2-10q__105820.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2024-07-28,2024,Q3,Latin America,,PPA,841,USDm,filing,challenge/offline-data/deere/filings/2024-08-15__de-us-20240815-q3-10q__105828.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2024-07-28,2024,Q3,Latin America,,SAT,125,USDm,filing,challenge/offline-data/deere/filings/2024-08-15__de-us-20240815-q3-10q__105828.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2024-07-28,2024,Q3,Latin America,,CF,305,USDm,filing,challenge/offline-data/deere/filings/2024-08-15__de-us-20240815-q3-10q__105828.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2024-07-28,2024,Q3,Latin America,,FS,94,USDm,filing,challenge/offline-data/deere/filings/2024-08-15__de-us-20240815-q3-10q__105828.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2024-07-28,2024,Q3,Latin America,,TOTAL,1365,USDm,filing,challenge/offline-data/deere/filings/2024-08-15__de-us-20240815-q3-10q__105828.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
de_rev606_latam,2024-10-27,2024,Q4,Latin America,,PPA,972,USDm,filing,challenge/offline-data/deere/filings/2024-11-21__de-us-20241121-q4-10k__105810.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. derived FY-9M"
de_rev606_latam,2024-10-27,2024,Q4,Latin America,,SAT,107,USDm,filing,challenge/offline-data/deere/filings/2024-11-21__de-us-20241121-q4-10k__105810.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. derived FY-9M"
de_rev606_latam,2024-10-27,2024,Q4,Latin America,,CF,275,USDm,filing,challenge/offline-data/deere/filings/2024-11-21__de-us-20241121-q4-10k__105810.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. derived FY-9M"
de_rev606_latam,2024-10-27,2024,Q4,Latin America,,FS,107,USDm,filing,challenge/offline-data/deere/filings/2024-11-21__de-us-20241121-q4-10k__105810.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. derived FY-9M"
de_rev606_latam,2024-10-27,2024,Q4,Latin America,,TOTAL,1461,USDm,filing,challenge/offline-data/deere/filings/2024-11-21__de-us-20241121-q4-10k__105810.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales. derived FY-9M"
de_rev606_latam,2025-01-26,2025,Q1,Latin America,,PPA,715,USDm,filing,challenge/offline-data/deere/filings/2025-02-13__de-us-20250213-q1-10q__105832.md,"revenue from contracts with customers (ASC 606 footnote), NOT segment net sales."
