series_id,date,plant,city,state_or_region,country,segment,metric,value,units,source_type,source,notes
br_exports_hs8432,2016-12-31,,,,Brazil,,exports_annual,97740787,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8432 (agricultural/horticultural/forestry soil preparation machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_exports_hs8432,2017-12-31,,,,Brazil,,exports_annual,129663936,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8432 (agricultural/horticultural/forestry soil preparation machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_exports_hs8432,2018-12-31,,,,Brazil,,exports_annual,131711794,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8432 (agricultural/horticultural/forestry soil preparation machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_exports_hs8432,2019-12-31,,,,Brazil,,exports_annual,111596891,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8432 (agricultural/horticultural/forestry soil preparation machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_exports_hs8432,2020-12-31,,,,Brazil,,exports_annual,114291979,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8432 (agricultural/horticultural/forestry soil preparation machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_exports_hs8432,2021-12-31,,,,Brazil,,exports_annual,192910455,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8432 (agricultural/horticultural/forestry soil preparation machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_exports_hs8432,2022-12-31,,,,Brazil,,exports_annual,225273887,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8432 (agricultural/horticultural/forestry soil preparation machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_exports_hs8432,2023-12-31,,,,Brazil,,exports_annual,233334593,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8432 (agricultural/horticultural/forestry soil preparation machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_exports_hs8432,2024-12-31,,,,Brazil,,exports_annual,189554885,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8432 (agricultural/horticultural/forestry soil preparation machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_exports_hs8432,2025-12-31,,,,Brazil,,exports_annual,192217366,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8432 (agricultural/horticultural/forestry soil preparation machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_exports_hs8433,2016-12-31,,,,Brazil,,exports_annual,270745297,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8433 (harvesting and threshing machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_exports_hs8433,2017-12-31,,,,Brazil,,exports_annual,480585592,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8433 (harvesting and threshing machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_exports_hs8433,2018-12-31,,,,Brazil,,exports_annual,421043670,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8433 (harvesting and threshing machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_exports_hs8433,2019-12-31,,,,Brazil,,exports_annual,324973691,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8433 (harvesting and threshing machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_exports_hs8433,2020-12-31,,,,Brazil,,exports_annual,298846311,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8433 (harvesting and threshing machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_exports_hs8433,2021-12-31,,,,Brazil,,exports_annual,382526518,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8433 (harvesting and threshing machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_exports_hs8433,2022-12-31,,,,Brazil,,exports_annual,582485676,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8433 (harvesting and threshing machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_exports_hs8433,2023-12-31,,,,Brazil,,exports_annual,592391294,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8433 (harvesting and threshing machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_exports_hs8433,2024-12-31,,,,Brazil,,exports_annual,486144525,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8433 (harvesting and threshing machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_exports_hs8433,2025-12-31,,,,Brazil,,exports_annual,520550249,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8433 (harvesting and threshing machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_exports_hs8701,2016-12-31,,,,Brazil,,exports_annual,953759006,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8701 (tractors); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_exports_hs8701,2017-12-31,,,,Brazil,,exports_annual,1413000278,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8701 (tractors); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_exports_hs8701,2018-12-31,,,,Brazil,,exports_annual,1468470270,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8701 (tractors); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_exports_hs8701,2019-12-31,,,,Brazil,,exports_annual,773605991,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8701 (tractors); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_exports_hs8701,2020-12-31,,,,Brazil,,exports_annual,740002509,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8701 (tractors); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_exports_hs8701,2021-12-31,,,,Brazil,,exports_annual,1157133557,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8701 (tractors); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_exports_hs8701,2022-12-31,,,,Brazil,,exports_annual,1549048388,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8701 (tractors); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_exports_hs8701,2023-12-31,,,,Brazil,,exports_annual,1604573381,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8701 (tractors); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_exports_hs8701,2024-12-31,,,,Brazil,,exports_annual,1332436945,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8701 (tractors); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_exports_hs8701,2025-12-31,,,,Brazil,,exports_annual,1992142707,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8701 (tractors); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8429,2016-12-31,,,,Brazil,,imports_annual,207766220,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8429 (self-propelled construction machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8429,2017-12-31,,,,Brazil,,imports_annual,135351363,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8429 (self-propelled construction machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8429,2018-12-31,,,,Brazil,,imports_annual,203028673,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8429 (self-propelled construction machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8429,2019-12-31,,,,Brazil,,imports_annual,230457648,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8429 (self-propelled construction machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8429,2020-12-31,,,,Brazil,,imports_annual,262330876,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8429 (self-propelled construction machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8429,2021-12-31,,,,Brazil,,imports_annual,504604879,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8429 (self-propelled construction machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8429,2022-12-31,,,,Brazil,,imports_annual,797609181,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8429 (self-propelled construction machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8429,2023-12-31,,,,Brazil,,imports_annual,683370353,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8429 (self-propelled construction machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8429,2024-12-31,,,,Brazil,,imports_annual,1050490081,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8429 (self-propelled construction machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8429,2025-12-31,,,,Brazil,,imports_annual,947938377,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8429 (self-propelled construction machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8432,2016-12-31,,,,Brazil,,imports_annual,25171952,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8432 (agricultural/horticultural/forestry soil preparation machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8432,2017-12-31,,,,Brazil,,imports_annual,36005259,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8432 (agricultural/horticultural/forestry soil preparation machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8432,2018-12-31,,,,Brazil,,imports_annual,39679709,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8432 (agricultural/horticultural/forestry soil preparation machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8432,2019-12-31,,,,Brazil,,imports_annual,40438026,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8432 (agricultural/horticultural/forestry soil preparation machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8432,2020-12-31,,,,Brazil,,imports_annual,44289712,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8432 (agricultural/horticultural/forestry soil preparation machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8432,2021-12-31,,,,Brazil,,imports_annual,74574433,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8432 (agricultural/horticultural/forestry soil preparation machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8432,2022-12-31,,,,Brazil,,imports_annual,100614569,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8432 (agricultural/horticultural/forestry soil preparation machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8432,2023-12-31,,,,Brazil,,imports_annual,88867153,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8432 (agricultural/horticultural/forestry soil preparation machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8432,2024-12-31,,,,Brazil,,imports_annual,75376595,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8432 (agricultural/horticultural/forestry soil preparation machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8432,2025-12-31,,,,Brazil,,imports_annual,97266242,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8432 (agricultural/horticultural/forestry soil preparation machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8433,2016-12-31,,,,Brazil,,imports_annual,169225396,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8433 (harvesting and threshing machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8433,2017-12-31,,,,Brazil,,imports_annual,220719406,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8433 (harvesting and threshing machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8433,2018-12-31,,,,Brazil,,imports_annual,335320767,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8433 (harvesting and threshing machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8433,2019-12-31,,,,Brazil,,imports_annual,377252076,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8433 (harvesting and threshing machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8433,2020-12-31,,,,Brazil,,imports_annual,225154785,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8433 (harvesting and threshing machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8433,2021-12-31,,,,Brazil,,imports_annual,327906027,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8433 (harvesting and threshing machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8433,2022-12-31,,,,Brazil,,imports_annual,556069676,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8433 (harvesting and threshing machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8433,2023-12-31,,,,Brazil,,imports_annual,603972750,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8433 (harvesting and threshing machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8433,2024-12-31,,,,Brazil,,imports_annual,517884383,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8433 (harvesting and threshing machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8433,2025-12-31,,,,Brazil,,imports_annual,544090002,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8433 (harvesting and threshing machinery); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8701,2016-12-31,,,,Brazil,,imports_annual,47872853,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8701 (tractors); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8701,2017-12-31,,,,Brazil,,imports_annual,56598775,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8701 (tractors); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8701,2018-12-31,,,,Brazil,,imports_annual,92864448,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8701 (tractors); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8701,2019-12-31,,,,Brazil,,imports_annual,135604873,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8701 (tractors); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8701,2020-12-31,,,,Brazil,,imports_annual,114324967,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8701 (tractors); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8701,2021-12-31,,,,Brazil,,imports_annual,216200067,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8701 (tractors); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8701,2022-12-31,,,,Brazil,,imports_annual,369883464,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8701 (tractors); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8701,2023-12-31,,,,Brazil,,imports_annual,527739666,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8701 (tractors); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8701,2024-12-31,,,,Brazil,,imports_annual,380607046,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8701 (tractors); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
br_imports_hs8701,2025-12-31,,,,Brazil,,imports_annual,316608732,USD,trade-data,"UN Comtrade public preview API, reporter=Brazil","HS 8701 (tractors); partner=World; whole-industry HS flow, NOT Deere-only -- every manufacturer shipping from Brazil is in it"
de_domestic_assembly_share,2025-05-15,,,,United States,,share_of_us_sales_assembled_in_us,80,percent,filing,filings/2025-05-15__de-us-20250515-q2-10q__105831.md,"""Nearly 80% of our domestic sales are assembled in the U.S., with the remaining products imported primarily from Europe, Mexico, India, and Japan."" Deere-stated approximation, not an exact measure"
de_domestic_assembly_share,2025-08-14,,,,United States,,share_of_us_sales_assembled_in_us,80,percent,filing,filings/2025-08-14__de-us-20250814-q3-10q__155834.md,"Same ""nearly 80%"" language repeated in Q3 FY2025 10-Q"
de_domestic_assembly_share,2025-11-26,,,,United States,,share_of_us_sales_assembled_in_us,80,percent,filing,filings/2025-11-26__de-us-20251126-q4-10k__469216.md,"FY2025 10-K Global Trade Policies section; ""nearly 80%"""
de_domestic_assembly_share,2026-02-19,,,,United States,,share_of_us_sales_assembled_in_us,75,percent,filing,filings/2026-02-19__de-us-20260219-q1-10q__648937.md,"Q1 FY2026 10-Q says ""nearly 75%"" - a 5pp step DOWN from the 80% repeated through FY2025. Signals a higher imported share of US sales (Europe/Mexico/India/Japan). Deere dropped this sentence entirely from the Q2 FY2026 10-Q"
de_factory_count_intl,2023-11-22,,,,Outside United States and Canada,,factory_locations_owned_or_leased,45,count,filing,filings/2023-11-22__de-us-20231122-q4-10k__105844.md,"10-K Item 2 Properties; in Argentina, Austria, Brazil, China, Finland, France, Germany, India, Israel, Italy, Mexico, the Netherlands, New Zealand and Spain"
de_factory_count_intl,2024-11-21,,,,Outside United States and Canada,,factory_locations_owned_or_leased,45,count,filing,filings/2024-11-21__de-us-20241121-q4-10k__105810.md,10-K Item 2 Properties; same 14-country list as prior year
de_factory_count_intl,2025-11-26,,,,Outside United States and Canada,,factory_locations_owned_or_leased,45,count,filing,filings/2025-11-26__de-us-20251126-q4-10k__469216.md,10-K Item 2 Properties; 45 factory locations plus 13 distribution facilities. FY2025 10-K drops the explicit country list used in FY2023/FY2024
de_factory_count_us_canada,2015-11-25,,,,United States and Canada,,owned_factory_locations,20,count,filing,filings/2015-11-25__de-us-20151125-q4-10k__469104.md,10-K Item 2 Properties; owned only (2 additional leased)
de_factory_count_us_canada,2016-11-23,,,,United States and Canada,,owned_factory_locations,21,count,filing,filings/2016-11-23__de-us-20161123-q4-10k__469184.md,10-K Item 2 Properties; owned only (2 additional leased)
de_factory_count_us_canada,2017-11-22,,,,United States and Canada,,owned_factory_locations,21,count,filing,filings/2017-11-22__de-us-20171122-q4-10k__468364.md,10-K Item 2 Properties; owned only (2 additional leased)
de_factory_count_us_canada,2018-11-21,,,,United States and Canada,,owned_factory_locations,21,count,filing,filings/2018-11-21__de-us-20181121-q4-10k__469201.md,10-K Item 2 Properties; owned only (2 additional leased)
de_factory_count_us_canada,2019-11-27,,,,United States and Canada,,owned_factory_locations,21,count,filing,filings/2019-11-27__de-us-20191127-q4-10k__469283.md,10-K Item 2 Properties; owned only (2 additional leased)
de_factory_count_us_canada,2020-11-25,,,,United States and Canada,,owned_factory_locations,21,count,filing,filings/2020-11-25__de-us-20201125-q4-10k__105845.md,10-K Item 2 Properties; owned only (2 additional leased)
de_factory_count_us_canada,2021-11-24,,,,United States and Canada,,owned_factory_locations,21,count,filing,filings/2021-11-24__de-us-20211124-q4-10k__131650.md,10-K Item 2 Properties; owned only (2 additional leased)
de_factory_count_us_canada,2022-11-23,,,,United States and Canada,,owned_factory_locations,22,count,filing,filings/2022-11-23__de-us-20221123-q4-10k__105816.md,10-K Item 2 Properties; owned only (2 additional leased)
de_factory_count_us_canada,2023-11-22,,,,United States and Canada,,owned_factory_locations,23,count,filing,filings/2023-11-22__de-us-20231122-q4-10k__105844.md,10-K Item 2 Properties; owned only (3 additional leased)
de_factory_count_us_canada,2024-11-21,,,,United States and Canada,,owned_factory_locations,23,count,filing,filings/2024-11-21__de-us-20241121-q4-10k__105810.md,10-K Item 2 Properties; owned only (3 additional leased)
de_factory_count_us_canada,2025-11-26,,,,United States and Canada,,owned_factory_locations,23,count,filing,filings/2025-11-26__de-us-20251126-q4-10k__469216.md,"10-K Item 2 Properties; owned only, plus 4 leased manufacturing locations and 12 owned/leased distribution facilities"
de_net_sales_canada,2019-10-31,,,Canada,Canada,Total,net_sales_and_revenues,2820,USDm,filing,filings/2020-11-25__de-us-20201125-q4-10k__105845.md,"Deere net sales and revenues booked in CANADA, rev-rec disaggregation from the 10-K revenue recognition note (includes financial services). Canada is the cleanest test of the export thesis: Deere has essentially no Canadian ag/construction ASSEMBLY, so almost all Canadian revenue is machines built elsewhere - overwhelmingly in US plants - and shipped in. The 10-Q geography matrix only covers Q1-Q3, so full-year figures must come from the 10-K."
de_net_sales_canada,2020-10-31,,,Canada,Canada,Total,net_sales_and_revenues,2390,USDm,filing,filings/2020-11-25__de-us-20201125-q4-10k__105845.md,"Deere net sales and revenues booked in CANADA, rev-rec disaggregation from the 10-K revenue recognition note (includes financial services). Canada is the cleanest test of the export thesis: Deere has essentially no Canadian ag/construction ASSEMBLY, so almost all Canadian revenue is machines built elsewhere - overwhelmingly in US plants - and shipped in. The 10-Q geography matrix only covers Q1-Q3, so full-year figures must come from the 10-K."
de_net_sales_canada,2021-10-31,,,Canada,Canada,Total,net_sales_and_revenues,3015,USDm,filing,filings/2022-11-23__de-us-20221123-q4-10k__105816.md,"Deere net sales and revenues booked in CANADA, rev-rec disaggregation from the 10-K revenue recognition note (includes financial services). Canada is the cleanest test of the export thesis: Deere has essentially no Canadian ag/construction ASSEMBLY, so almost all Canadian revenue is machines built elsewhere - overwhelmingly in US plants - and shipped in. The 10-Q geography matrix only covers Q1-Q3, so full-year figures must come from the 10-K."
de_net_sales_canada,2022-10-31,,,Canada,Canada,Total,net_sales_and_revenues,3902,USDm,filing,filings/2022-11-23__de-us-20221123-q4-10k__105816.md,"Deere net sales and revenues booked in CANADA, rev-rec disaggregation from the 10-K revenue recognition note (includes financial services). Canada is the cleanest test of the export thesis: Deere has essentially no Canadian ag/construction ASSEMBLY, so almost all Canadian revenue is machines built elsewhere - overwhelmingly in US plants - and shipped in. The 10-Q geography matrix only covers Q1-Q3, so full-year figures must come from the 10-K."
de_net_sales_canada,2023-10-31,,,Canada,Canada,Total,net_sales_and_revenues,4287,USDm,filing,filings/2025-11-26__de-us-20251126-q4-10k__469216.md,"Deere net sales and revenues booked in CANADA, rev-rec disaggregation from the 10-K revenue recognition note (includes financial services). Canada is the cleanest test of the export thesis: Deere has essentially no Canadian ag/construction ASSEMBLY, so almost all Canadian revenue is machines built elsewhere - overwhelmingly in US plants - and shipped in. The 10-Q geography matrix only covers Q1-Q3, so full-year figures must come from the 10-K."
