series_id,date,plant,city,state_or_region,country,segment,metric,value,units,source_type,source,notes
de_equipment_sales_per_uaw_covered_worker,2023-10-29,,,,Worldwide/US mix,Equipment Operations (PPA+SAT+CF),worldwide_equipment_net_sales_per_uaw_covered_us_worker,4831739,usd_per_employee,inference,challenge/offline-data/deere/filings/2023-11-22__de-us-20231122-q4-10k__105844.md,"FY2023. CROSS-BASIS INDEX, not a true productivity figure: numerator is worldwide equipment net sales, denominator is US UAW-covered heads only. Useful only for its YoY direction and for testing whether union headcount tracks shipments"
de_equipment_sales_per_uaw_covered_worker,2024-10-27,,,,Worldwide/US mix,Equipment Operations (PPA+SAT+CF),worldwide_equipment_net_sales_per_uaw_covered_us_worker,5029101,usd_per_employee,inference,challenge/offline-data/deere/filings/2024-11-21__de-us-20241121-q4-10k__105810.md,"FY2024. CROSS-BASIS INDEX, not a true productivity figure: numerator is worldwide equipment net sales, denominator is US UAW-covered heads only. Useful only for its YoY direction and for testing whether union headcount tracks shipments"
de_equipment_sales_per_uaw_covered_worker,2025-11-02,,,,Worldwide/US mix,Equipment Operations (PPA+SAT+CF),worldwide_equipment_net_sales_per_uaw_covered_us_worker,5120658,usd_per_employee,inference,challenge/offline-data/deere/filings/2025-11-26__de-us-20251126-q4-10k__469216.md,"FY2025. CROSS-BASIS INDEX, not a true productivity figure: numerator is worldwide equipment net sales, denominator is US UAW-covered heads only. Useful only for its YoY direction and for testing whether union headcount tracks shipments"
de_non_us_employees,2015-10-31,,,,Ex-US+Canada,,employees_outside_us_and_canada,28700,employees,inference,challenge/offline-data/deere/filings/2015-11-25__de-us-20151125-q4-10k__469104.md,derived: total minus US+Canada; FY2015; excludes Canada so not comparable to FY2024-25 rows
de_non_us_employees,2016-10-31,,,,Ex-US+Canada,,employees_outside_us_and_canada,28900,employees,inference,challenge/offline-data/deere/filings/2016-11-23__de-us-20161123-q4-10k__469184.md,derived: total minus US+Canada; FY2016; excludes Canada so not comparable to FY2024-25 rows
de_non_us_employees,2017-10-29,,,,Ex-US+Canada,,employees_outside_us_and_canada,31500,employees,inference,challenge/offline-data/deere/filings/2017-11-22__de-us-20171122-q4-10k__468364.md,derived: total minus US+Canada; FY2017; excludes Canada so not comparable to FY2024-25 rows
de_non_us_employees,2018-10-28,,,,Ex-US+Canada,,employees_outside_us_and_canada,43000,employees,inference,challenge/offline-data/deere/filings/2018-11-21__de-us-20181121-q4-10k__469201.md,derived: total minus US+Canada; FY2018; excludes Canada so not comparable to FY2024-25 rows
de_non_us_employees,2019-11-03,,,,Ex-US+Canada,,employees_outside_us_and_canada,43500,employees,inference,challenge/offline-data/deere/filings/2019-11-27__de-us-20191127-q4-10k__469283.md,derived: total minus US+Canada; FY2019; excludes Canada so not comparable to FY2024-25 rows
de_non_us_employees,2020-11-01,,,,Ex-US+Canada,,employees_outside_us_and_canada,42100,employees,inference,challenge/offline-data/deere/filings/2020-11-25__de-us-20201125-q4-10k__105845.md,derived: total minus US+Canada; FY2020; excludes Canada so not comparable to FY2024-25 rows
de_non_us_employees,2021-10-31,,,,Ex-US+Canada,,employees_outside_us_and_canada,46600,employees,inference,challenge/offline-data/deere/filings/2021-11-24__de-us-20211124-q4-10k__131650.md,derived: total minus US+Canada; FY2021; excludes Canada so not comparable to FY2024-25 rows
de_non_us_employees,2022-10-30,,,,Ex-US+Canada,,employees_outside_us_and_canada,50200,employees,inference,challenge/offline-data/deere/filings/2022-11-23__de-us-20221123-q4-10k__105816.md,derived: total minus US+Canada; FY2022; excludes Canada so not comparable to FY2024-25 rows
de_non_us_employees,2023-10-29,,,,Ex-US+Canada,,employees_outside_us_and_canada,49200,employees,inference,challenge/offline-data/deere/filings/2023-11-22__de-us-20231122-q4-10k__105844.md,derived: total minus US+Canada; FY2023; excludes Canada so not comparable to FY2024-25 rows
de_non_us_employees,2024-10-27,,,,Ex-US,,employees_outside_us,46200,employees,inference,challenge/offline-data/deere/filings/2024-11-21__de-us-20241121-q4-10k__105810.md,"derived: total minus US; FY2024; includes Canada, unlike FY2015-23 rows"
de_non_us_employees,2025-11-02,,,,Ex-US,,employees_outside_us,46100,employees,inference,challenge/offline-data/deere/filings/2025-11-26__de-us-20251126-q4-10k__469216.md,"derived: total minus US; FY2025; includes Canada, unlike FY2015-23 rows"
de_open_job_postings_by_function,2026-08-16,,,,Worldwide,,open_external_job_postings|Technology (CA),36,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Deere's own department taxonomy. 'Production/Maintenance' = direct plant labour."
de_open_job_postings_by_function,2026-08-16,,,,Worldwide,,open_external_job_postings|Factory Engineering (CA),34,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Deere's own department taxonomy. 'Production/Maintenance' = direct plant labour."
de_open_job_postings_by_function,2026-08-16,,,,Worldwide,,open_external_job_postings|Product Engineering (CA),29,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Deere's own department taxonomy. 'Production/Maintenance' = direct plant labour."
de_open_job_postings_by_function,2026-08-16,,,,Worldwide,,open_external_job_postings|Other (CA),24,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Deere's own department taxonomy. 'Production/Maintenance' = direct plant labour."
de_open_job_postings_by_function,2026-08-16,,,,Worldwide,,open_external_job_postings|Supply Chain Management (CA),17,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Deere's own department taxonomy. 'Production/Maintenance' = direct plant labour."
de_open_job_postings_by_function,2026-08-16,,,,Worldwide,,open_external_job_postings|Marketing and Sales (CA),13,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Deere's own department taxonomy. 'Production/Maintenance' = direct plant labour."
de_open_job_postings_by_function,2026-08-16,,,,Worldwide,,open_external_job_postings|Operations (CA),9,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Deere's own department taxonomy. 'Production/Maintenance' = direct plant labour."
de_open_job_postings_by_function,2026-08-16,,,,Worldwide,,open_external_job_postings|Production/Maintenance,8,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Deere's own department taxonomy. 'Production/Maintenance' = direct plant labour."
de_open_job_postings_by_function,2026-08-16,,,,Worldwide,,open_external_job_postings|Data and Analytics (CA),7,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Deere's own department taxonomy. 'Production/Maintenance' = direct plant labour."
de_open_job_postings_by_function,2026-08-16,,,,Worldwide,,open_external_job_postings|Product and Process Mgmt (CA),6,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Deere's own department taxonomy. 'Production/Maintenance' = direct plant labour."
de_open_job_postings_by_function,2026-08-16,,,,Worldwide,,open_external_job_postings|Accounting and Finance (CA),6,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Deere's own department taxonomy. 'Production/Maintenance' = direct plant labour."
de_open_job_postings_by_function,2026-08-16,,,,Worldwide,,open_external_job_postings|Customer Experience (CA),5,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Deere's own department taxonomy. 'Production/Maintenance' = direct plant labour."
de_open_job_postings_by_function,2026-08-16,,,,Worldwide,,open_external_job_postings|Financial Services (CA),3,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Deere's own department taxonomy. 'Production/Maintenance' = direct plant labour."
de_open_job_postings_by_function,2026-08-16,,,,Worldwide,,open_external_job_postings|People and Culture (CA),2,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Deere's own department taxonomy. 'Production/Maintenance' = direct plant labour."
de_open_job_postings_by_function,2026-08-16,,,,Worldwide,,open_external_job_postings|User Experience (CA),1,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Deere's own department taxonomy. 'Production/Maintenance' = direct plant labour."
de_open_job_postings_by_function,2026-08-16,,,,Worldwide,,open_external_job_postings|Law Svcs and Gov't Affairs (CA),1,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Deere's own department taxonomy. 'Production/Maintenance' = direct plant labour."
de_open_job_postings_by_location,2026-08-16,Waterloo Works,Waterloo,IA,United States,Production & Precision Ag,open_external_job_postings,18,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Of these, 0 are department='Production/Maintenance'."
de_open_job_postings_by_location,2026-08-16,Moline (HQ / Cylinder / Seeding),Moline,IL,United States,Corporate & multiple,open_external_job_postings,12,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Of these, 0 are department='Production/Maintenance'."
de_open_job_postings_by_location,2026-08-16,Dubuque Works,Dubuque,IA,United States,Construction & Forestry,open_external_job_postings,11,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Of these, 0 are department='Production/Maintenance'."
de_open_job_postings_by_location,2026-08-16,Harvester Works,East Moline,IL,United States,Production & Precision Ag,open_external_job_postings,8,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Of these, 0 are department='Production/Maintenance'."
de_open_job_postings_by_location,2026-08-16,Johnston (Financial/IT),Johnston,IA,United States,Financial Services,open_external_job_postings,4,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Of these, 0 are department='Production/Maintenance'."
de_open_job_postings_by_location,2026-08-16,Grovetown / Augusta,Grovetown,GA,United States,Small Ag & Turf,open_external_job_postings,4,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Of these, 0 are department='Production/Maintenance'."
de_open_job_postings_by_location,2026-08-16,Kernersville (new excavator plant),Kernersville,NC,United States,Construction & Forestry,open_external_job_postings,3,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Of these, 0 are department='Production/Maintenance'."
de_open_job_postings_by_location,2026-08-16,Davenport Works,Davenport,IA,United States,Construction & Forestry,open_external_job_postings,2,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Of these, 0 are department='Production/Maintenance'."
de_open_job_postings_by_location,2026-08-16,Milan Parts Distribution,Milan,IL,United States,Parts,open_external_job_postings,2,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Of these, 0 are department='Production/Maintenance'."
de_open_job_postings_by_location,2026-08-16,Fargo (engineering),Fargo,ND,United States,Production & Precision Ag,open_external_job_postings,2,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Of these, 0 are department='Production/Maintenance'."
de_open_job_postings_by_location,2026-08-16,,Harrisburg,PA,United States,,open_external_job_postings,1,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Of these, 0 are department='Production/Maintenance'."
de_open_job_postings_by_location,2026-08-16,Ames,Ames,IA,United States,Production & Precision Ag,open_external_job_postings,1,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Of these, 0 are department='Production/Maintenance'."
de_open_job_postings_by_location,2026-08-16,,Champaign,IL,United States,,open_external_job_postings,1,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Of these, 0 are department='Production/Maintenance'."
de_open_job_postings_by_location,2026-08-16,Coal Valley,Coal Valley,IL,United States,Construction & Forestry,open_external_job_postings,1,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Of these, 0 are department='Production/Maintenance'."
de_open_job_postings_by_location,2026-08-16,,CA,,United States,,open_external_job_postings,1,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Of these, 0 are department='Production/Maintenance'."
de_open_job_postings_by_location,2026-08-16,Valley City Works,Valley City,ND,United States,Production & Precision Ag,open_external_job_postings,1,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Of these, 0 are department='Production/Maintenance'."
de_open_job_postings_by_location,2026-08-16,,Orlando,FL,United States,,open_external_job_postings,1,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Of these, 0 are department='Production/Maintenance'."
de_open_job_postings_by_location,2026-08-16,Silvis (Seeding/Cylinder),Silvis,IL,United States,Production & Precision Ag,open_external_job_postings,1,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Of these, 0 are department='Production/Maintenance'."
de_open_job_postings_by_location,2026-08-16,,Chicago,IL,United States,,open_external_job_postings,1,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Of these, 0 are department='Production/Maintenance'."
de_open_job_postings_by_location,2026-08-16,,St Paul,MN,United States,,open_external_job_postings,1,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Of these, 0 are department='Production/Maintenance'."
de_open_job_postings_by_location,2026-08-16,Thibodaux Works,Thibodaux,LA,United States,Production & Precision Ag,open_external_job_postings,1,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Of these, 0 are department='Production/Maintenance'."
de_open_job_postings_by_location,2026-08-16,,Waterloo,IL,United States,,open_external_job_postings,1,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Of these, 0 are department='Production/Maintenance'."
de_open_job_postings_by_location,2026-08-16,,Santa Clara,CA,United States,,open_external_job_postings,1,postings,company-site,https://careers.deere.com/api/pcsx/search?domain=johndeere.com (Eightfold; robots.txt allows /api/pcsx),"CONTEMPORANEOUS SNAPSHOT taken 2026-08-16 - no history behind it. Informs FY2026 Q4+, NOT Q3 which closed 2026-08-02. Of these, 0 are department='Production/Maintenance'."
